run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-08-17 22:00:00,BULLISH,933.98200,931.93800,,,20.44000,WIN,6.93000,2009-08-21 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-08-20 07:00:00,BULLISH,942.28100,941.78600,,,4.95000,LOSS,-1.00000,2009-08-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-08-20 17:00:00,BULLISH,940.30800,939.23900,,,10.69000,LOSS,-1.00000,2009-08-20 21:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-08-24 17:00:00,BULLISH,941.34800,939.74800,,,16.00000,LOSS,-1.00000,2009-08-26 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-08-25 10:00:00,BULLISH,946.60500,945.22800,,,13.77000,LOSS,-1.00000,2009-08-25 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-08-31 12:00:00,BULLISH,944.50800,944.26400,,,2.44000,WIN,25.00000,2009-08-31 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-01 17:00:00,BEARISH,952.87200,955.66100,,,27.89000,LOSS,-1.00000,2009-09-01 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-08 16:00:00,BULLISH,997.58800,993.14700,,,44.41000,LOSS,-1.00000,2009-09-08 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-08 19:00:00,BULLISH,995.30300,992.51500,,,27.88000,LOSS,-1.00000,2009-09-09 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-08 20:00:00,BULLISH,994.14400,992.51500,,,16.29000,LOSS,-1.00000,2009-09-09 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-10 13:00:00,BEARISH,990.99900,992.14600,,,11.47000,LOSS,-1.00000,2009-09-10 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-10 16:00:00,BEARISH,995.62600,992.14600,,,34.80000,LOSS,-1.00000,2009-09-10 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-14 06:00:00,BULLISH,999.74000,996.23700,,,35.03000,LOSS,-1.00000,2009-09-14 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-17 10:00:00,BULLISH,1019.45600,1018.02900,,,14.27000,LOSS,-1.00000,2009-09-17 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-21 03:00:00,BULLISH,1003.39800,998.81000,,,45.88000,LOSS,-1.00000,2009-09-21 05:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-21 05:00:00,BULLISH,998.87700,998.71900,,,1.58000,WIN,25.00000,2009-09-21 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-24 09:00:00,BEARISH,1014.58800,1014.77100,,,1.83000,LOSS,-1.00000,2009-09-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-28 09:00:00,BEARISH,990.40300,992.10100,,,16.98000,LOSS,-1.00000,2009-09-28 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-29 13:00:00,BEARISH,990.79400,992.73500,,,19.41000,LOSS,-1.00000,2009-09-29 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-29 14:00:00,BEARISH,991.03700,992.73500,,,16.98000,LOSS,-1.00000,2009-09-29 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-29 17:00:00,BEARISH,992.75300,995.35100,,,25.98000,LOSS,-1.00000,2009-09-30 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-09-30 00:00:00,BULLISH,991.98400,991.08600,,,8.98000,WIN,3.75000,2009-09-30 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-01 07:00:00,BEARISH,1007.13300,1009.18700,,,20.54000,WIN,6.28000,2009-10-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-01 15:00:00,BULLISH,999.55000,997.57400,,,19.76000,LOSS,-1.00000,2009-10-01 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-02 12:00:00,BULLISH,992.71900,987.29400,,,54.25000,WIN,3.09000,2009-10-05 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-06 23:00:00,BEARISH,1038.70900,1041.47600,,,27.67000,LOSS,-1.00000,2009-10-07 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-08 22:00:00,BEARISH,1052.80000,1056.60400,,,38.04000,LOSS,-1.00000,2009-10-12 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-12 10:00:00,BEARISH,1053.67500,1056.22200,,,25.47000,LOSS,-1.00000,2009-10-12 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-12 18:00:00,BULLISH,1054.56800,1053.04400,,,15.24000,LOSS,-1.00000,2009-10-13 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-13 17:00:00,BEARISH,1063.97200,1064.44600,,,4.74000,LOSS,-1.00000,2009-10-13 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-13 18:00:00,BULLISH,1060.17800,1057.71000,,,24.68000,WIN,3.20000,2009-10-14 03:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-15 11:00:00,BULLISH,1048.72900,1050.06500,,,13.36000,LOSS,-1.00000,2009-10-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-19 00:00:00,BULLISH,1049.35500,1047.79100,,,15.64000,WIN,4.30000,2009-10-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-19 13:00:00,BULLISH,1049.97100,1047.98500,,,19.86000,WIN,3.14000,2009-10-19 15:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-23 09:00:00,BEARISH,1060.60700,1062.01900,,,14.12000,LOSS,-1.00000,2009-10-23 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-10-23 14:00:00,BULLISH,1060.18600,1058.09500,,,20.91000,LOSS,-1.00000,2009-10-23 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-03 06:00:00,BEARISH,1063.92500,1064.41800,,,4.93000,LOSS,-1.00000,2009-11-03 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-05 09:00:00,BEARISH,1091.34800,1093.39800,,,20.50000,LOSS,-1.00000,2009-11-06 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-09 18:00:00,BULLISH,1100.20500,1100.07600,,,1.29000,WIN,25.00000,2009-11-09 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-13 14:00:00,BULLISH,1102.97200,1102.43800,,,5.34000,WIN,13.32000,2009-11-13 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-19 15:00:00,BULLISH,1130.33800,1129.83400,,,5.04000,WIN,25.00000,2009-11-19 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-20 09:00:00,BEARISH,1141.67200,1146.18800,,,45.16000,LOSS,-1.00000,2009-11-20 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-20 14:00:00,BEARISH,1140.29400,1143.65400,,,33.60000,LOSS,-1.00000,2009-11-20 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-24 07:00:00,BULLISH,1164.46300,1161.47400,,,29.89000,WIN,2.99000,2009-11-25 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-24 08:00:00,BULLISH,1163.47500,1161.47400,,,20.01000,WIN,4.96000,2009-11-25 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-26 01:00:00,BEARISH,1190.54800,1194.60400,,,40.56000,LOSS,-1.00000,2009-11-26 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-26 09:00:00,BULLISH,1181.28000,1180.60000,,,6.80000,LOSS,-1.00000,2009-11-26 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-11-27 16:00:00,BEARISH,1177.16800,1179.92900,,,27.61000,LOSS,-1.00000,2009-11-30 18:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-02 16:00:00,BULLISH,1209.72500,1206.96200,,,27.63000,WIN,2.50000,2009-12-02 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-03 06:00:00,BULLISH,1213.65800,1211.78700,,,18.71000,LOSS,-1.00000,2009-12-03 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-03 07:00:00,BEARISH,1219.79600,1221.20600,,,14.10000,WIN,5.68000,2009-12-03 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-04 07:00:00,BEARISH,1210.09300,1211.63700,,,15.44000,WIN,6.58000,2009-12-04 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-04 08:00:00,BULLISH,1204.80600,1201.82900,,,29.77000,LOSS,-1.00000,2009-12-04 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-04 16:00:00,BULLISH,1179.30300,1167.29400,,,120.09000,LOSS,-1.00000,2009-12-04 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-08 11:00:00,BEARISH,1159.66500,1164.17100,,,45.06000,WIN,4.96000,2009-12-08 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-09 04:00:00,BULLISH,1133.58300,1130.49500,,,30.88000,LOSS,-1.00000,2009-12-09 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-09 05:00:00,BULLISH,1132.45800,1130.49500,,,19.63000,LOSS,-1.00000,2009-12-09 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-10 14:00:00,BEARISH,1130.82800,1131.54900,,,7.21000,LOSS,-1.00000,2009-12-10 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-10 16:00:00,BULLISH,1124.23800,1122.07000,,,21.68000,WIN,3.37000,2009-12-10 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-14 03:00:00,BULLISH,1119.31900,1118.39700,,,9.22000,LOSS,-1.00000,2009-12-14 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-16 07:00:00,BULLISH,1124.23300,1122.69600,,,15.37000,WIN,2.72000,2009-12-16 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-16 19:00:00,BULLISH,1132.09200,1128.80700,,,32.85000,WIN,2.04000,2009-12-16 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-17 13:00:00,BULLISH,1114.22800,1112.60600,,,16.22000,LOSS,-1.00000,2009-12-17 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-21 07:00:00,BEARISH,1114.27200,1115.32500,,,10.53000,LOSS,-1.00000,2009-12-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-22 02:00:00,BULLISH,1092.95200,1091.17400,,,17.78000,LOSS,-1.00000,2009-12-22 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-22 05:00:00,BEARISH,1094.37700,1094.84800,,,4.71000,LOSS,-1.00000,2009-12-22 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-22 17:00:00,BEARISH,1085.24600,1089.62500,,,43.79000,LOSS,-1.00000,2009-12-23 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-23 07:00:00,BEARISH,1085.14700,1086.62200,,,14.75000,WIN,2.65000,2009-12-23 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2009-12-24 13:00:00,BULLISH,1097.19200,1096.70400,,,4.88000,WIN,16.74000,2009-12-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-05 12:00:00,BEARISH,1124.62400,1127.53200,,,29.08000,LOSS,-1.00000,2010-01-06 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-06 05:00:00,BEARISH,1121.67600,1124.13600,,,24.60000,LOSS,-1.00000,2010-01-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-12 02:00:00,BULLISH,1151.90800,1148.11800,,,37.90000,LOSS,-1.00000,2010-01-12 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-13 12:00:00,BEARISH,1136.45200,1136.70100,,,2.49000,WIN,25.00000,2010-01-13 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-13 18:00:00,BEARISH,1133.09300,1137.84100,,,47.48000,LOSS,-1.00000,2010-01-13 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-15 15:00:00,BULLISH,1127.00700,1126.82800,,,1.79000,WIN,25.00000,2010-01-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-20 02:00:00,BULLISH,1133.70900,1133.09400,,,6.15000,LOSS,-1.00000,2010-01-20 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-21 02:00:00,BULLISH,1112.09400,1110.32700,,,17.67000,LOSS,-1.00000,2010-01-21 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-21 07:00:00,BEARISH,1113.82500,1117.19800,,,33.73000,WIN,2.03000,2010-01-21 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-22 07:00:00,BEARISH,1097.23900,1098.19600,,,9.57000,WIN,8.35000,2010-01-22 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-25 03:00:00,BEARISH,1098.60700,1099.15600,,,5.49000,LOSS,-1.00000,2010-01-25 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-26 09:00:00,BULLISH,1091.34100,1089.76000,,,15.81000,LOSS,-1.00000,2010-01-26 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-27 08:00:00,BULLISH,1091.52700,1091.20600,,,3.21000,LOSS,-1.00000,2010-01-27 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-28 12:00:00,BEARISH,1090.90100,1093.21300,,,23.12000,LOSS,-1.00000,2010-01-28 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-01-29 19:00:00,BULLISH,1078.80800,1077.08700,,,17.21000,LOSS,-1.00000,2010-02-01 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-02 14:00:00,BEARISH,1112.30100,1115.63700,,,33.36000,LOSS,-1.00000,2010-02-02 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-05 20:00:00,BEARISH,1063.35400,1067.61400,,,42.60000,LOSS,-1.00000,2010-02-08 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-10 08:00:00,BULLISH,1076.35900,1074.25800,,,21.01000,LOSS,-1.00000,2010-02-10 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-10 17:00:00,BEARISH,1072.49500,1076.09800,,,36.03000,LOSS,-1.00000,2010-02-11 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-11 02:00:00,BEARISH,1077.39400,1079.08000,,,16.86000,LOSS,-1.00000,2010-02-11 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-11 14:00:00,BULLISH,1076.28800,1074.54600,,,17.42000,WIN,3.16000,2010-02-11 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-12 14:00:00,BULLISH,1082.01800,1077.57300,,,44.45000,WIN,3.46000,2010-02-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-17 17:00:00,BULLISH,1116.81900,1112.07100,,,47.48000,LOSS,-1.00000,2010-02-17 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-17 21:00:00,BULLISH,1109.06500,1104.88800,,,41.77000,LOSS,-1.00000,2010-02-17 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-18 00:00:00,BULLISH,1101.25100,1098.62900,,,26.22000,LOSS,-1.00000,2010-02-18 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-02-23 08:00:00,BEARISH,1118.10800,1120.40200,,,22.94000,WIN,3.59000,2010-02-23 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-03 00:00:00,BEARISH,1135.11500,1135.75000,,,6.35000,LOSS,-1.00000,2010-03-03 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-08 16:00:00,BULLISH,1121.69800,1118.17100,,,35.27000,LOSS,-1.00000,2010-03-09 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-09 10:00:00,BULLISH,1116.66500,1115.06300,,,16.02000,LOSS,-1.00000,2010-03-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-10 11:00:00,BEARISH,1126.64600,1127.70700,,,10.61000,WIN,8.23000,2010-03-10 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-10 15:00:00,BEARISH,1125.31600,1127.70700,,,23.91000,WIN,3.10000,2010-03-10 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-22 18:00:00,BULLISH,1096.98500,1096.41700,,,5.68000,LOSS,-1.00000,2010-03-23 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-25 17:00:00,BULLISH,1088.66200,1087.25200,,,14.10000,WIN,4.71000,2010-03-26 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-26 07:00:00,BEARISH,1097.56900,1098.25200,,,6.83000,LOSS,-1.00000,2010-03-26 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-26 15:00:00,BEARISH,1102.61300,1105.52300,,,29.10000,LOSS,-1.00000,2010-03-26 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-03-29 21:00:00,BULLISH,1108.69100,1107.83100,,,8.60000,LOSS,-1.00000,2010-03-29 23:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-05 04:00:00,BEARISH,1125.15900,1126.99000,,,18.31000,LOSS,-1.00000,2010-04-05 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-05 08:00:00,BEARISH,1125.26200,1126.30200,,,10.40000,LOSS,-1.00000,2010-04-05 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-06 11:00:00,BEARISH,1127.02700,1128.60400,,,15.77000,LOSS,-1.00000,2010-04-06 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-07 02:00:00,BULLISH,1134.91500,1133.30800,,,16.07000,LOSS,-1.00000,2010-04-07 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-12 12:00:00,BEARISH,1160.86000,1165.42000,,,45.60000,WIN,2.64000,2010-04-13 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-13 17:00:00,BEARISH,1152.22200,1153.14800,,,9.26000,LOSS,-1.00000,2010-04-13 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-14 15:00:00,BEARISH,1157.67000,1160.64000,,,29.70000,WIN,2.06000,2010-04-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-19 18:00:00,BEARISH,1133.26300,1135.66400,,,24.01000,LOSS,-1.00000,2010-04-19 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-20 17:00:00,BULLISH,1137.55800,1137.13800,,,4.20000,LOSS,-1.00000,2010-04-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-28 12:00:00,BULLISH,1161.86400,1160.46900,,,13.95000,WIN,7.07000,2010-04-28 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2010-04-28 20:00:00,BULLISH,1165.13400,1166.22400,,,10.90000,LOSS,-1.00000,2010-04-28 21:00:00,,,LOW,,,,,,,,,,,,,
