run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-01-02 00:00:00,BEARISH,1220.25100,1229.15300,,,89.02000,LOSS,-1.00000,2014-01-02 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-02-03 16:00:00,BEARISH,1261.48600,1266.24200,,,47.56000,LOSS,-1.00000,2014-02-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-02-04 12:00:00,BULLISH,1247.69300,1247.23300,,,4.60000,WIN,25.00000,2014-02-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-02-05 08:00:00,BEARISH,1256.10000,1255.84300,,,2.57000,LOSS,-1.00000,2014-02-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-02-05 12:00:00,BULLISH,1256.14200,1252.43100,,,37.11000,WIN,4.88000,2014-02-10 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-02-07 12:00:00,BULLISH,1258.36900,1255.47200,,,28.97000,WIN,5.49000,2014-02-10 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-03-17 16:00:00,BULLISH,1367.42100,1361.94800,,,54.73000,LOSS,-1.00000,2014-03-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-03-18 00:00:00,BULLISH,1360.44800,1357.58200,,,28.66000,LOSS,-1.00000,2014-03-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-04-04 00:00:00,BULLISH,1284.56100,1284.20100,,,3.60000,WIN,25.00000,2014-04-04 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-04-09 12:00:00,BULLISH,1301.64200,1300.85000,,,7.92000,WIN,16.02000,2014-04-09 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-04-15 04:00:00,BULLISH,1312.38200,1318.73100,,,63.49000,LOSS,-1.00000,2014-04-15 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-04-15 12:00:00,BULLISH,1299.02900,1284.35000,,,146.79000,LOSS,-1.00000,2014-04-21 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-04-21 00:00:00,BULLISH,1286.19500,1281.81800,,,43.77000,LOSS,-1.00000,2014-04-22 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-04-29 12:00:00,BEARISH,1293.65200,1301.34200,,,76.90000,LOSS,-1.00000,2014-05-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-05-20 16:00:00,BEARISH,1295.19900,1296.84200,,,16.43000,WIN,4.57000,2014-05-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-05-22 12:00:00,BEARISH,1299.22300,1303.59200,,,43.69000,WIN,3.64000,2014-05-27 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-06-18 08:00:00,BULLISH,1266.91000,1266.28300,,,6.27000,WIN,25.00000,2014-06-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-06-30 04:00:00,BEARISH,1315.99700,1317.66100,,,16.64000,LOSS,-1.00000,2014-06-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-07-16 12:00:00,BULLISH,1295.66600,1295.38500,,,2.81000,WIN,25.00000,2014-07-17 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-07-25 16:00:00,BEARISH,1303.41700,1308.57100,,,51.54000,LOSS,-1.00000,2014-07-28 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-04 04:00:00,BEARISH,1293.61700,1295.35800,,,17.41000,LOSS,-1.00000,2014-08-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-05 08:00:00,BEARISH,1290.73500,1293.42300,,,26.88000,LOSS,-1.00000,2014-08-05 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-06 12:00:00,BEARISH,1306.78600,1309.55300,,,27.67000,LOSS,-1.00000,2014-08-07 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-20 16:00:00,BULLISH,1288.69300,1287.80900,,,8.84000,LOSS,-1.00000,2014-08-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-27 08:00:00,BEARISH,1285.95000,1287.30500,,,13.55000,LOSS,-1.00000,2014-08-28 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-27 16:00:00,BULLISH,1282.60700,1281.17800,,,14.29000,WIN,5.74000,2014-08-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-08-29 08:00:00,BULLISH,1286.48700,1283.26900,,,32.18000,LOSS,-1.00000,2014-09-02 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-10-07 12:00:00,BEARISH,1213.27200,1213.39000,,,1.18000,WIN,25.00000,2014-10-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-10-23 00:00:00,BULLISH,1243.20100,1240.42100,,,27.80000,LOSS,-1.00000,2014-10-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-11-28 00:00:00,BULLISH,1184.76200,1181.67800,,,30.84000,LOSS,-1.00000,2014-11-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-12-01 04:00:00,BULLISH,1155.40900,1146.62100,,,87.88000,WIN,5.41000,2014-12-01 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-12-04 12:00:00,BEARISH,1206.73900,1213.30100,,,65.62000,WIN,2.26000,2014-12-05 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2014-12-16 08:00:00,BULLISH,1203.29200,1190.57900,,,127.13000,LOSS,-1.00000,2014-12-16 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-05 04:00:00,BEARISH,1195.81700,1197.74800,,,19.31000,LOSS,-1.00000,2015-01-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-05 08:00:00,BEARISH,1192.20100,1197.74800,,,55.47000,LOSS,-1.00000,2015-01-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-08 08:00:00,BULLISH,1205.82200,1204.77100,,,10.51000,WIN,16.37000,2015-01-09 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-23 12:00:00,BULLISH,1289.54800,1284.30800,,,52.40000,LOSS,-1.00000,2015-01-26 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-26 12:00:00,BULLISH,1278.41100,1275.82800,,,25.83000,LOSS,-1.00000,2015-01-27 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-27 12:00:00,BEARISH,1293.02100,1297.52700,,,45.06000,WIN,4.62000,2015-01-29 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-01-29 16:00:00,BULLISH,1261.22800,1252.05000,,,91.78000,LOSS,-1.00000,2015-02-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-02 08:00:00,BEARISH,1277.40400,1284.69900,,,72.95000,LOSS,-1.00000,2015-02-03 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-05 20:00:00,BEARISH,1267.95500,1268.28000,,,3.25000,LOSS,-1.00000,2015-02-06 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-06 16:00:00,BULLISH,1232.16300,1228.29800,,,38.65000,LOSS,-1.00000,2015-02-11 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-13 12:00:00,BEARISH,1232.99100,1234.89900,,,19.08000,LOSS,-1.00000,2015-02-16 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-19 08:00:00,BEARISH,1220.34900,1217.61700,,,27.32000,LOSS,-1.00000,2015-02-19 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-20 12:00:00,BEARISH,1213.67900,1215.38800,,,17.09000,WIN,9.45000,2015-02-23 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-02-27 08:00:00,BULLISH,1206.02900,1204.43900,,,15.90000,WIN,8.75000,2015-03-02 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-03-12 04:00:00,BEARISH,1161.34800,1166.47900,,,51.31000,WIN,2.71000,2015-03-17 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-03-13 00:00:00,BEARISH,1158.11900,1161.71800,,,35.99000,LOSS,-1.00000,2015-03-16 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-03-26 08:00:00,BEARISH,1214.66100,1219.68100,,,50.20000,WIN,7.04000,2015-03-31 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-03-30 08:00:00,BULLISH,1184.91900,1192.59900,,,76.80000,LOSS,-1.00000,2015-03-30 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-04-08 16:00:00,BULLISH,1202.70900,1197.37900,,,53.30000,LOSS,-1.00000,2015-04-09 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-04-13 12:00:00,BULLISH,1197.53800,1196.38800,,,11.50000,LOSS,-1.00000,2015-04-14 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-04-16 12:00:00,BULLISH,1197.87800,1194.75200,,,31.26000,LOSS,-1.00000,2015-04-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-04-17 08:00:00,BEARISH,1203.74800,1207.77900,,,40.31000,LOSS,-1.00000,2015-04-20 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-04-29 12:00:00,BEARISH,1209.23100,1214.04400,,,48.13000,WIN,7.07000,2015-05-01 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-05-04 12:00:00,BEARISH,1190.79600,1192.81200,,,20.16000,LOSS,-1.00000,2015-05-05 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-05-06 12:00:00,BEARISH,1193.46300,1197.60500,,,41.42000,LOSS,-1.00000,2015-05-13 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-05-11 00:00:00,BEARISH,1190.20100,1190.31200,,,1.11000,WIN,25.00000,2015-05-11 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-05-18 04:00:00,BEARISH,1229.81100,1232.32900,,,25.18000,WIN,7.49000,2015-05-19 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-06-15 12:00:00,BEARISH,1185.78900,1190.49200,,,47.03000,LOSS,-1.00000,2015-06-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-06-15 16:00:00,BEARISH,1186.86200,1190.49200,,,36.30000,LOSS,-1.00000,2015-06-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-06-22 12:00:00,BULLISH,1188.18900,1182.12100,,,60.68000,LOSS,-1.00000,2015-06-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-06-22 16:00:00,BULLISH,1185.56800,1182.12100,,,34.47000,LOSS,-1.00000,2015-06-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-06-26 04:00:00,BULLISH,1175.51000,1170.15000,,,53.60000,LOSS,-1.00000,2015-06-26 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-07-03 04:00:00,BEARISH,1166.98900,1170.22900,,,32.40000,LOSS,-1.00000,2015-07-06 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-07-08 20:00:00,BULLISH,1157.92900,1154.57900,,,33.50000,LOSS,-1.00000,2015-07-13 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-07-21 16:00:00,BULLISH,1105.82100,1098.30100,,,75.20000,LOSS,-1.00000,2015-07-22 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-07-23 16:00:00,BULLISH,1095.27900,1087.18900,,,80.90000,LOSS,-1.00000,2015-07-24 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-07-27 04:00:00,BEARISH,1100.47100,1105.00100,,,45.30000,LOSS,-1.00000,2015-08-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-07-27 08:00:00,BEARISH,1099.36900,1105.00100,,,56.32000,LOSS,-1.00000,2015-08-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-08-04 16:00:00,BULLISH,1085.13800,1084.75900,,,3.79000,LOSS,-1.00000,2015-08-05 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-08-17 00:00:00,BULLISH,1115.89100,1111.85800,,,40.33000,LOSS,-1.00000,2015-08-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-08-25 12:00:00,BULLISH,1140.03800,1134.56900,,,54.69000,LOSS,-1.00000,2015-08-26 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-08-28 08:00:00,BULLISH,1126.92900,1123.75800,,,31.71000,LOSS,-1.00000,2015-09-03 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-02 12:00:00,BULLISH,1135.77200,1132.04800,,,37.24000,LOSS,-1.00000,2015-09-03 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-02 16:00:00,BULLISH,1134.58200,1132.04800,,,25.34000,LOSS,-1.00000,2015-09-03 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-16 16:00:00,BEARISH,1120.57800,1124.15200,,,35.74000,LOSS,-1.00000,2015-09-17 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-17 00:00:00,BEARISH,1122.23900,1122.90900,,,6.70000,LOSS,-1.00000,2015-09-17 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-23 12:00:00,BEARISH,1132.30900,1134.17100,,,18.62000,LOSS,-1.00000,2015-09-24 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-28 12:00:00,BULLISH,1132.01900,1127.92000,,,40.99000,LOSS,-1.00000,2015-09-29 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-29 08:00:00,BULLISH,1128.27900,1124.29800,,,39.81000,LOSS,-1.00000,2015-09-30 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-09-29 12:00:00,BEARISH,1131.53800,1134.63800,,,31.00000,WIN,3.29000,2015-09-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-10-05 12:00:00,BEARISH,1136.29800,1141.88200,,,55.84000,LOSS,-1.00000,2015-10-06 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-11-06 12:00:00,BULLISH,1105.88800,1085.40000,,,204.88000,LOSS,-1.00000,2015-11-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-11-16 20:00:00,BULLISH,1083.69100,1081.30900,,,23.82000,LOSS,-1.00000,2015-11-17 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-11-24 12:00:00,BEARISH,1078.53100,1081.10200,,,25.71000,WIN,4.58000,2015-11-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-12-01 12:00:00,BEARISH,1067.02100,1072.54900,,,55.28000,WIN,2.59000,2015-12-02 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-12-04 12:00:00,BEARISH,1077.95200,1088.84100,,,108.89000,LOSS,-1.00000,2016-01-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-12-17 12:00:00,BULLISH,1053.31000,1047.64000,,,56.70000,WIN,4.41000,2015-12-21 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-12-23 04:00:00,BEARISH,1074.16200,1075.45900,,,12.97000,LOSS,-1.00000,2015-12-24 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-12-24 08:00:00,BULLISH,1071.74000,1071.19900,,,5.41000,LOSS,-1.00000,2015-12-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2015-12-29 12:00:00,BULLISH,1069.11000,1067.56900,,,15.41000,LOSS,-1.00000,2015-12-29 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-01-06 00:00:00,BULLISH,1075.41800,1074.92800,,,4.90000,WIN,16.47000,2016-01-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-01-06 16:00:00,BEARISH,1091.35200,1095.18000,,,38.28000,LOSS,-1.00000,2016-01-07 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-01-14 12:00:00,BULLISH,1083.54800,1087.98900,,,44.41000,LOSS,-1.00000,2016-01-14 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-01-26 04:00:00,BEARISH,1115.46800,1117.63800,,,21.70000,LOSS,-1.00000,2016-01-26 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-02 12:00:00,BEARISH,1124.18900,1130.95100,,,67.62000,LOSS,-1.00000,2016-02-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-15 12:00:00,BULLISH,1209.74900,1202.19100,,,75.58000,LOSS,-1.00000,2016-02-16 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-16 00:00:00,BULLISH,1194.87000,1202.19100,,,73.21000,LOSS,-1.00000,2016-02-16 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-18 20:00:00,BEARISH,1236.93100,1239.87900,,,29.48000,LOSS,-1.00000,2016-02-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-23 00:00:00,BULLISH,1215.22900,1207.15000,,,80.79000,WIN,3.05000,2016-02-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-23 20:00:00,BEARISH,1228.79000,1232.55900,,,37.69000,LOSS,-1.00000,2016-02-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-02-24 20:00:00,BULLISH,1229.94000,1221.12900,,,88.11000,LOSS,-1.00000,2016-02-26 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-10 16:00:00,BEARISH,1272.03900,1273.29900,,,12.60000,LOSS,-1.00000,2016-03-11 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-14 16:00:00,BULLISH,1232.14800,1229.19800,,,29.50000,LOSS,-1.00000,2016-03-15 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-14 20:00:00,BULLISH,1235.85800,1229.19800,,,66.60000,LOSS,-1.00000,2016-03-15 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-15 00:00:00,BULLISH,1226.60900,1225.65900,,,9.50000,WIN,25.00000,2016-03-16 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-18 16:00:00,BEARISH,1258.34800,1258.59900,,,2.51000,WIN,25.00000,2016-03-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-21 00:00:00,BEARISH,1252.85200,1258.59900,,,57.47000,LOSS,-1.00000,2016-03-22 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-28 12:00:00,BEARISH,1218.15100,1223.06000,,,49.09000,LOSS,-1.00000,2016-03-29 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-03-29 16:00:00,BEARISH,1241.11900,1242.87800,,,17.59000,LOSS,-1.00000,2016-03-30 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-04-14 00:00:00,BULLISH,1238.33900,1229.02900,,,93.10000,LOSS,-1.00000,2016-04-14 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-04-14 16:00:00,BULLISH,1226.79800,1223.78900,,,30.09000,WIN,11.89000,2016-04-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-04-18 04:00:00,BULLISH,1231.68200,1230.06200,,,16.20000,LOSS,-1.00000,2016-04-18 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-04-22 00:00:00,BULLISH,1251.26000,1243.78900,,,74.71000,LOSS,-1.00000,2016-04-22 12:00:00,,,LOW,,,,,,,,,,,,,
