signal_datetime,direction,entry_price,stop_loss,tp_target,tp_fixed_2r,result,rr_achieved,exit_datetime,exit_price,candles_held,risk_pips,ofl_probability
2024-12-17 01:50:00,BULLISH,1.05214,1.05187,1.05343,1.05268,LOSS,-1.0,2024-12-17 02:50:00,1.05187,12,2.7,MEDIUM
2024-12-17 03:00:00,BULLISH,1.05177,1.0516,1.05267,1.05211,LOSS,-1.0,2024-12-17 03:25:00,1.0516,5,1.7,MEDIUM
2024-12-17 09:30:00,BULLISH,1.04836,1.04809,1.05091,1.0489,LOSS,-1.0,2024-12-17 09:40:00,1.04809,2,2.7,MEDIUM
2024-12-17 15:20:00,BULLISH,1.05025,1.05003,1.05093,1.05069,LOSS,-1.0,2024-12-17 15:35:00,1.05003,3,2.2,MEDIUM
2024-12-17 15:45:00,BULLISH,1.04993,1.04956,1.05093,1.05067,LOSS,-1.0,2024-12-17 16:20:00,1.04956,7,3.7,MEDIUM
2024-12-17 19:40:00,BULLISH,1.04922,1.04878,1.05041,1.0501,LOSS,-1.0,2024-12-17 20:10:00,1.04878,6,4.4,MEDIUM
2024-12-18 00:45:00,BEARISH,1.05013,1.05028,1.04851,1.04983,LOSS,-1.0,2024-12-18 02:00:00,1.05028,15,1.5,MEDIUM
2024-12-18 01:10:00,BULLISH,1.04976,1.0496,1.05027,1.05008,LOSS,-1.0,2024-12-18 01:50:00,1.0496,8,1.6,MEDIUM
2024-12-18 01:35:00,BULLISH,1.04981,1.04967,1.05027,1.05009,LOSS,-1.0,2024-12-18 01:50:00,1.04967,3,1.4,MEDIUM
2024-12-18 02:25:00,BULLISH,1.04987,1.04969,1.05037,1.05023,LOSS,-1.0,2024-12-18 02:40:00,1.04969,3,1.8,LOW
2024-12-18 10:40:00,BEARISH,1.04991,1.05003,1.04911,1.04967,LOSS,-1.0,2024-12-18 11:05:00,1.05003,5,1.2,MEDIUM
2024-12-18 13:50:00,BULLISH,1.04889,1.04875,1.04985,1.04917,LOSS,-1.0,2024-12-18 14:35:00,1.04875,9,1.4,MEDIUM
2024-12-19 01:35:00,BEARISH,1.0376,1.0378,1.0371,1.0372,LOSS,-1.0,2024-12-19 01:55:00,1.0378,4,2.0,MEDIUM
2024-12-19 03:20:00,BEARISH,1.0382,1.03836,1.03734,1.03788,LOSS,-1.0,2024-12-19 05:25:00,1.03836,25,1.6,MEDIUM
2024-12-19 03:30:00,BULLISH,1.03799,1.03774,1.03909,1.03849,LOSS,-1.0,2024-12-19 03:55:00,1.03774,5,2.5,MEDIUM
2024-12-19 03:35:00,BULLISH,1.03799,1.03774,1.03909,1.03849,LOSS,-1.0,2024-12-19 03:55:00,1.03774,4,2.5,MEDIUM
2024-12-19 04:10:00,BULLISH,1.03773,1.03748,1.03909,1.03823,WIN,5.44,2024-12-19 07:00:00,1.03909,34,2.5,MEDIUM
2024-12-19 07:30:00,BULLISH,1.03937,1.03903,1.04094,1.04005,WIN,4.62,2024-12-19 09:00:00,1.04094,18,3.4,LOW
2024-12-19 08:05:00,BEARISH,1.03965,1.04052,1.03749,1.03791,LOSS,-1.0,2024-12-19 08:40:00,1.04052,7,8.7,MEDIUM
2024-12-19 14:00:00,BEARISH,1.04053,1.04073,1.03858,1.04013,WIN,9.75,2024-12-19 15:45:00,1.03858,21,2.0,MEDIUM
2024-12-19 17:30:00,BULLISH,1.03702,1.03674,1.04139,1.03758,LOSS,-1.0,2024-12-19 17:40:00,1.03674,2,2.8,MEDIUM
2024-12-20 01:00:00,BULLISH,1.03625,1.03612,1.03692,1.03651,LOSS,-1.0,2024-12-20 01:10:00,1.03612,2,1.3,MEDIUM
2024-12-20 01:05:00,BULLISH,1.0363,1.03612,1.03692,1.03666,LOSS,-1.0,2024-12-20 01:10:00,1.03612,1,1.8,MEDIUM
2024-12-20 06:35:00,BEARISH,1.03646,1.0371,1.03429,1.03518,LOSS,-1.0,2024-12-20 06:50:00,1.0371,3,6.4,MEDIUM
2024-12-20 10:10:00,BEARISH,1.03866,1.03902,1.03759,1.03794,LOSS,-1.0,2024-12-20 10:55:00,1.03902,9,3.6,MEDIUM
2024-12-20 12:35:00,BULLISH,1.03954,1.03936,1.04002,1.0399,LOSS,-1.0,2024-12-20 12:50:00,1.03936,3,1.8,MEDIUM
2024-12-20 14:30:00,BULLISH,1.03957,1.03899,1.0419,1.04073,LOSS,-1.0,2024-12-20 14:40:00,1.03899,2,5.8,MEDIUM
2024-12-20 15:05:00,BEARISH,1.04061,1.04074,1.0386,1.04035,LOSS,-1.0,2024-12-20 16:15:00,1.04074,14,1.3,MEDIUM
2024-12-20 18:10:00,BEARISH,1.04284,1.0433,1.0391,1.04192,LOSS,-1.0,2024-12-20 18:35:00,1.0433,5,4.6,MEDIUM
2024-12-20 20:05:00,BULLISH,1.04408,1.04383,1.04474,1.04458,LOSS,-1.0,2024-12-20 20:40:00,1.04383,7,2.5,LOW
2024-12-23 01:35:00,BEARISH,1.04313,1.04334,1.04268,1.04271,LOSS,-1.0,2024-12-23 01:45:00,1.04334,2,2.1,LOW
2024-12-23 02:05:00,BEARISH,1.04377,1.04406,1.04268,1.04319,LOSS,-1.0,2024-12-23 02:25:00,1.04406,4,2.9,LOW
2024-12-23 02:30:00,BEARISH,1.04414,1.04432,1.04268,1.04378,LOSS,-1.0,2024-12-23 04:50:00,1.04432,28,1.8,LOW
2024-12-23 08:45:00,BULLISH,1.04142,1.04085,1.0443,1.04256,LOSS,-1.0,2024-12-23 09:50:00,1.04085,13,5.7,MEDIUM
2024-12-23 11:45:00,BULLISH,1.03946,1.03873,1.04195,1.04092,LOSS,-1.0,2024-12-23 12:15:00,1.03873,6,7.3,MEDIUM
2024-12-23 15:05:00,BULLISH,1.03914,1.03841,1.04084,1.0406,WIN,2.33,2024-12-23 16:40:00,1.04084,19,7.3,MEDIUM
2024-12-23 15:35:00,BULLISH,1.03937,1.03898,1.04084,1.04015,LOSS,-1.0,2024-12-23 15:55:00,1.03898,4,3.9,MEDIUM
2024-12-23 20:15:00,BULLISH,1.04061,1.04031,1.04141,1.04121,LOSS,-1.0,2024-12-23 22:00:00,1.04031,21,3.0,MEDIUM
2024-12-23 20:55:00,BEARISH,1.04069,1.04086,1.03992,1.04035,WIN,4.53,2024-12-24 00:25:00,1.03992,42,1.7,MEDIUM
2024-12-24 02:30:00,BULLISH,1.03996,1.04032,1.04086,1.04068,LOSS,-1.0,2024-12-24 02:35:00,1.04032,1,3.6,MEDIUM
2024-12-24 03:05:00,BULLISH,1.03981,1.0395,1.04086,1.04043,LOSS,-1.0,2024-12-24 03:15:00,1.0395,2,3.1,MEDIUM
2024-12-24 10:30:00,BULLISH,1.03917,1.03903,1.03982,1.03945,WIN,4.64,2024-12-24 11:00:00,1.03982,6,1.4,MEDIUM
2024-12-24 12:35:00,BEARISH,1.04001,1.04035,1.03904,1.03933,WIN,2.85,2024-12-24 12:55:00,1.03904,4,3.4,LOW
2024-12-24 13:10:00,BEARISH,1.03975,1.04,1.0389,1.03925,LOSS,-1.0,2024-12-24 13:20:00,1.04,2,2.5,MEDIUM
2024-12-25 22:00:00,BULLISH,1.04009,1.03995,1.04083,1.04037,LOSS,-1.0,2024-12-25 22:30:00,1.03995,6,1.4,MEDIUM
2024-12-26 00:00:00,BEARISH,1.03993,1.04014,1.03951,1.03951,WIN,2.0,2024-12-26 00:20:00,1.03951,4,2.1,MEDIUM
2024-12-26 01:00:00,BULLISH,1.03952,1.0394,1.04001,1.03976,WIN,4.08,2024-12-26 03:20:00,1.04001,28,1.2,LOW
2024-12-26 04:00:00,BULLISH,1.03999,1.03987,1.04042,1.04023,LOSS,-1.0,2024-12-26 04:10:00,1.03987,2,1.2,MEDIUM
2024-12-26 04:10:00,BULLISH,1.03989,1.03978,1.04042,1.04011,LOSS,-1.0,2024-12-26 04:55:00,1.03978,9,1.1,MEDIUM
2024-12-26 05:05:00,BULLISH,1.03994,1.03975,1.04042,1.04032,LOSS,-1.0,2024-12-26 05:55:00,1.03975,10,1.9,LOW
2024-12-26 05:10:00,BULLISH,1.03986,1.03975,1.04042,1.04008,LOSS,-1.0,2024-12-26 05:55:00,1.03975,9,1.1,LOW
2024-12-26 08:00:00,BEARISH,1.0396,1.03987,1.03905,1.03906,LOSS,-1.0,2024-12-26 09:45:00,1.03987,21,2.7,MEDIUM
2024-12-26 08:25:00,BULLISH,1.03953,1.0393,1.04,1.03999,LOSS,-1.0,2024-12-26 08:40:00,1.0393,3,2.3,LOW
2024-12-26 13:35:00,BEARISH,1.04012,1.04025,1.03926,1.03986,LOSS,-1.0,2024-12-26 13:45:00,1.04025,2,1.3,LOW
2024-12-26 14:30:00,BULLISH,1.03964,1.0395,1.0404,1.03992,WIN,5.43,2024-12-26 14:55:00,1.0404,5,1.4,MEDIUM
2024-12-26 20:10:00,BEARISH,1.04197,1.04214,1.04154,1.04163,LOSS,-1.0,2024-12-26 21:25:00,1.04214,15,1.7,LOW
2024-12-26 20:30:00,BULLISH,1.04191,1.04179,1.04233,1.04215,LOSS,-1.0,2024-12-26 22:00:00,1.04179,18,1.2,MEDIUM
2024-12-26 23:00:00,BEARISH,1.04219,1.04239,1.04146,1.04179,LOSS,-1.0,2024-12-26 23:20:00,1.04239,4,2.0,MEDIUM
2024-12-27 00:10:00,BEARISH,1.04225,1.04238,1.04146,1.04199,WIN,6.08,2024-12-27 01:20:00,1.04146,14,1.3,MEDIUM
2024-12-27 00:45:00,BEARISH,1.04207,1.04227,1.04146,1.04167,WIN,3.05,2024-12-27 01:20:00,1.04146,7,2.0,MEDIUM
2024-12-27 05:15:00,BULLISH,1.04089,1.04071,1.04132,1.04125,LOSS,-1.0,2024-12-27 07:40:00,1.04071,29,1.8,MEDIUM
2024-12-27 06:10:00,BULLISH,1.04092,1.04074,1.04132,1.04128,LOSS,-1.0,2024-12-27 07:40:00,1.04074,18,1.8,MEDIUM
2024-12-27 10:35:00,BULLISH,1.04137,1.04115,1.04198,1.04181,WIN,2.77,2024-12-27 10:55:00,1.04198,4,2.2,MEDIUM
2024-12-27 13:45:00,BEARISH,1.04341,1.0437,1.04281,1.04283,LOSS,-1.0,2024-12-27 13:55:00,1.0437,2,2.9,MEDIUM
2024-12-27 14:45:00,BEARISH,1.04364,1.04378,1.04281,1.04336,WIN,5.93,2024-12-27 14:55:00,1.04281,2,1.4,MEDIUM
2024-12-27 15:20:00,BULLISH,1.04224,1.04156,1.04377,1.0436,LOSS,-1.0,2024-12-27 17:20:00,1.04156,24,6.8,MEDIUM
2024-12-27 15:50:00,BEARISH,1.04316,1.04358,1.04157,1.04232,WIN,3.79,2024-12-27 17:20:00,1.04157,18,4.2,LOW
2024-12-30 03:00:00,BULLISH,1.04242,1.04231,1.04308,1.04264,LOSS,-1.0,2024-12-30 03:10:00,1.04231,2,1.1,MEDIUM
2024-12-30 03:50:00,BULLISH,1.04245,1.04233,1.04308,1.04269,LOSS,-1.0,2024-12-30 05:55:00,1.04233,25,1.2,MEDIUM
2024-12-30 05:50:00,BEARISH,1.0425,1.04268,1.04208,1.04214,LOSS,-1.0,2024-12-30 06:00:00,1.04268,2,1.8,MEDIUM
2024-12-30 14:45:00,BULLISH,1.03989,1.03856,1.04518,1.04255,LOSS,-1.0,2024-12-30 15:40:00,1.03856,11,13.3,MEDIUM
2024-12-30 15:00:00,BEARISH,1.04,1.04089,1.03799,1.03822,WIN,2.26,2024-12-30 15:45:00,1.03799,9,8.9,MEDIUM
2024-12-30 17:00:00,BEARISH,1.03866,1.03907,1.03717,1.03784,LOSS,-1.0,2024-12-30 17:15:00,1.03907,3,4.1,LOW
2024-12-30 20:25:00,BEARISH,1.04037,1.04052,1.03951,1.04007,LOSS,-1.0,2024-12-30 21:55:00,1.04052,18,1.5,MEDIUM
2024-12-30 21:40:00,BEARISH,1.04021,1.0404,1.03982,1.03983,LOSS,-1.0,2024-12-30 21:50:00,1.0404,2,1.9,MEDIUM
2024-12-30 23:25:00,BEARISH,1.04037,1.04051,1.03991,1.04009,LOSS,-1.0,2024-12-30 23:35:00,1.04051,2,1.4,MEDIUM
2024-12-31 00:00:00,BEARISH,1.04044,1.0406,1.03991,1.04012,WIN,3.31,2024-12-31 00:30:00,1.03991,6,1.6,MEDIUM
2024-12-31 03:05:00,BULLISH,1.04105,1.04093,1.04134,1.04129,LOSS,-1.0,2024-12-31 03:35:00,1.04093,6,1.2,MEDIUM
2024-12-31 05:05:00,BULLISH,1.04051,1.04038,1.04134,1.04077,LOSS,-1.0,2024-12-31 05:55:00,1.04038,10,1.3,MEDIUM
2024-12-31 06:45:00,BULLISH,1.0402,1.03995,1.04134,1.0407,WIN,4.56,2024-12-31 08:05:00,1.04134,16,2.5,MEDIUM
2024-12-31 07:50:00,BEARISH,1.04105,1.0413,1.03996,1.04055,LOSS,-1.0,2024-12-31 08:00:00,1.0413,2,2.5,MEDIUM
2024-12-31 10:50:00,BEARISH,1.04183,1.042,1.04051,1.04149,WIN,7.76,2024-12-31 12:25:00,1.04051,19,1.7,MEDIUM
2024-12-31 12:10:00,BULLISH,1.04098,1.04062,1.04193,1.0417,LOSS,-1.0,2024-12-31 12:25:00,1.04062,3,3.6,MEDIUM
2024-12-31 13:55:00,BULLISH,1.03926,1.03878,1.04193,1.04022,LOSS,-1.0,2024-12-31 14:00:00,1.03878,1,4.8,MEDIUM
2024-12-31 18:10:00,BULLISH,1.0347,1.03453,1.03535,1.03504,WIN,3.82,2024-12-31 18:30:00,1.03535,4,1.7,MEDIUM
2024-12-31 20:05:00,BEARISH,1.0358,1.03602,1.03454,1.03536,LOSS,-1.0,2024-12-31 20:20:00,1.03602,3,2.2,MEDIUM
2025-01-01 23:40:00,BULLISH,1.0349,1.03461,1.03577,1.03548,LOSS,-1.0,2025-01-02 01:00:00,1.03461,16,2.9,MEDIUM
2025-01-02 00:20:00,BULLISH,1.03491,1.03471,1.03577,1.03531,LOSS,-1.0,2025-01-02 01:00:00,1.03471,8,2.0,MEDIUM
2025-01-02 05:25:00,BEARISH,1.0364,1.03671,1.03442,1.03578,LOSS,-1.0,2025-01-02 07:00:00,1.03671,19,3.1,LOW
2025-01-02 11:50:00,BULLISH,1.03223,1.03212,1.03498,1.03245,LOSS,-1.0,2025-01-02 12:45:00,1.03212,11,1.1,MEDIUM
2025-01-02 11:55:00,BULLISH,1.03284,1.03212,1.03701,1.03428,LOSS,-1.0,2025-01-02 12:45:00,1.03212,10,7.2,MEDIUM
2025-01-02 16:20:00,BULLISH,1.0255,1.02498,1.03296,1.02654,LOSS,-1.0,2025-01-02 16:30:00,1.02498,2,5.2,MEDIUM
2025-01-02 22:05:00,BULLISH,1.02623,1.02611,1.02687,1.02647,WIN,5.33,2025-01-03 00:00:00,1.02687,23,1.2,LOW
2025-01-03 08:40:00,BULLISH,1.02749,1.02728,1.0288,1.02791,WIN,6.24,2025-01-03 09:10:00,1.0288,6,2.1,MEDIUM
2025-01-03 10:30:00,BULLISH,1.0285,1.02799,1.02999,1.02952,LOSS,-1.0,2025-01-03 10:55:00,1.02799,5,5.1,MEDIUM
2025-01-03 12:55:00,BULLISH,1.02966,1.02951,1.03028,1.02996,LOSS,-1.0,2025-01-03 13:15:00,1.02951,4,1.5,LOW
2025-01-03 14:40:00,BEARISH,1.02965,1.02984,1.0288,1.02927,LOSS,-1.0,2025-01-03 14:50:00,1.02984,2,1.9,MEDIUM
2025-01-06 05:30:00,BEARISH,1.03165,1.03182,1.03128,1.03131,WIN,2.18,2025-01-06 05:40:00,1.03128,2,1.7,MEDIUM
2025-01-06 08:45:00,BULLISH,1.0334,1.03325,1.03435,1.0337,WIN,6.33,2025-01-06 08:50:00,1.03435,1,1.5,MEDIUM
2025-01-06 13:45:00,BULLISH,1.04132,1.04042,1.04367,1.04312,LOSS,-1.0,2025-01-06 14:15:00,1.04042,6,9.0,MEDIUM
2025-01-06 19:05:00,BEARISH,1.03842,1.03864,1.03788,1.03798,LOSS,-1.0,2025-01-06 19:15:00,1.03864,2,2.2,MEDIUM
2025-01-06 19:10:00,BEARISH,1.0384,1.03864,1.03788,1.03792,LOSS,-1.0,2025-01-06 19:15:00,1.03864,1,2.4,MEDIUM
2025-01-06 23:45:00,BULLISH,1.03833,1.03815,1.03909,1.03869,LOSS,-1.0,2025-01-07 00:00:00,1.03815,3,1.8,MEDIUM
2025-01-07 06:05:00,BEARISH,1.04011,1.04042,1.03909,1.03949,LOSS,-1.0,2025-01-07 07:05:00,1.04042,12,3.1,MEDIUM
2025-01-07 06:35:00,BEARISH,1.04014,1.04025,1.03909,1.03992,LOSS,-1.0,2025-01-07 07:05:00,1.04025,6,1.1,MEDIUM
2025-01-07 08:25:00,BULLISH,1.04057,1.0403,1.04244,1.04111,WIN,6.93,2025-01-07 08:55:00,1.04244,6,2.7,MEDIUM
2025-01-07 09:20:00,BULLISH,1.04253,1.04239,1.04342,1.04281,LOSS,-1.0,2025-01-07 10:00:00,1.04239,8,1.4,MEDIUM
2025-01-07 10:00:00,BULLISH,1.042,1.04165,1.04342,1.0427,WIN,4.06,2025-01-07 10:15:00,1.04342,3,3.5,MEDIUM
2025-01-07 10:30:00,BULLISH,1.04236,1.04207,1.04343,1.04294,LOSS,-1.0,2025-01-07 11:10:00,1.04207,8,2.9,MEDIUM
2025-01-07 12:20:00,BULLISH,1.04078,1.04037,1.04343,1.0416,LOSS,-1.0,2025-01-07 12:30:00,1.04037,2,4.1,MEDIUM
2025-01-07 17:35:00,BEARISH,1.03674,1.03739,1.03537,1.03544,WIN,2.11,2025-01-07 18:40:00,1.03537,13,6.5,MEDIUM
2025-01-07 18:00:00,BEARISH,1.03655,1.03693,1.03537,1.03579,WIN,3.11,2025-01-07 18:40:00,1.03537,8,3.8,MEDIUM
2025-01-08 00:40:00,BEARISH,1.03475,1.03493,1.0341,1.03439,LOSS,-1.0,2025-01-08 01:10:00,1.03493,6,1.8,MEDIUM
2025-01-08 04:35:00,BEARISH,1.035,1.03513,1.03462,1.03474,LOSS,-1.0,2025-01-08 04:55:00,1.03513,4,1.3,MEDIUM
2025-01-09 01:00:00,BEARISH,1.03133,1.03145,1.03049,1.03109,LOSS,-1.0,2025-01-09 01:10:00,1.03145,2,1.2,MEDIUM
2025-01-09 07:15:00,BEARISH,1.03052,1.03083,1.0297,1.0299,WIN,2.65,2025-01-09 07:30:00,1.0297,3,3.1,MEDIUM
2025-01-09 09:05:00,BULLISH,1.03043,1.0303,1.03125,1.03069,WIN,6.31,2025-01-09 09:15:00,1.03125,2,1.3,LOW
2025-01-09 13:55:00,BULLISH,1.03097,1.03052,1.0319,1.03187,LOSS,-1.0,2025-01-09 14:30:00,1.03052,7,4.5,MEDIUM
2025-01-09 15:05:00,BULLISH,1.03037,1.03001,1.03145,1.03109,LOSS,-1.0,2025-01-09 15:40:00,1.03001,7,3.6,MEDIUM
2025-01-09 15:45:00,BULLISH,1.02997,1.02946,1.03145,1.03099,LOSS,-1.0,2025-01-09 16:00:00,1.02946,3,5.1,MEDIUM
2025-01-09 17:05:00,BEARISH,1.03001,1.03018,1.0291,1.02967,LOSS,-1.0,2025-01-09 18:45:00,1.03018,20,1.7,MEDIUM
2025-01-09 19:55:00,BULLISH,1.02989,1.02976,1.03019,1.03015,WIN,2.31,2025-01-09 20:30:00,1.03019,7,1.3,MEDIUM
2025-01-10 00:10:00,BEARISH,1.02989,1.03003,1.02959,1.02961,WIN,2.14,2025-01-10 00:15:00,1.02959,1,1.4,MEDIUM
2025-01-10 02:45:00,BULLISH,1.03001,1.02982,1.03044,1.03039,LOSS,-1.0,2025-01-10 03:55:00,1.02982,14,1.9,MEDIUM
2025-01-10 03:15:00,BEARISH,1.03017,1.03033,1.02983,1.02985,WIN,2.13,2025-01-10 03:30:00,1.02983,3,1.6,MEDIUM
2025-01-10 03:30:00,BULLISH,1.02995,1.02982,1.03032,1.03021,LOSS,-1.0,2025-01-10 03:55:00,1.02982,5,1.3,LOW
2025-01-10 07:00:00,BULLISH,1.02841,1.0281,1.02974,1.02903,WIN,4.29,2025-01-10 08:10:00,1.02974,14,3.1,MEDIUM
2025-01-10 10:10:00,BEARISH,1.03033,1.03049,1.02993,1.03001,LOSS,-1.0,2025-01-10 10:25:00,1.03049,3,1.6,LOW
2025-01-10 15:50:00,BULLISH,1.02531,1.0245,1.02787,1.02693,LOSS,-1.0,2025-01-10 16:00:00,1.0245,2,8.1,MEDIUM
2025-01-10 18:55:00,BEARISH,1.02384,1.02425,1.02275,1.02302,LOSS,-1.0,2025-01-10 19:25:00,1.02425,6,4.1,LOW
2025-01-10 20:10:00,BULLISH,1.02411,1.02422,1.02489,1.02433,LOSS,-1.0,2025-01-10 20:15:00,1.02422,1,1.1,MEDIUM
2025-01-10 20:40:00,BEARISH,1.02427,1.02438,1.02348,1.02405,LOSS,-1.0,2025-01-10 20:50:00,1.02438,2,1.1,MEDIUM
2025-01-13 01:15:00,BEARISH,1.02475,1.02457,1.02364,1.02439,LOSS,-1.0,2025-01-13 01:20:00,1.02457,1,1.8,MEDIUM
2025-01-13 02:25:00,BEARISH,1.02427,1.02452,1.02364,1.02377,WIN,2.52,2025-01-13 03:10:00,1.02364,9,2.5,MEDIUM
2025-01-13 02:50:00,BEARISH,1.02408,1.02426,1.02364,1.02372,WIN,2.44,2025-01-13 03:10:00,1.02364,4,1.8,MEDIUM
2025-01-13 07:10:00,BEARISH,1.02209,1.0222,1.02118,1.02187,WIN,8.27,2025-01-13 07:20:00,1.02118,2,1.1,MEDIUM
2025-01-13 09:55:00,BULLISH,1.01933,1.01886,1.02312,1.02027,LOSS,-1.0,2025-01-13 11:20:00,1.01886,17,4.7,MEDIUM
2025-01-13 10:40:00,BULLISH,1.01975,1.01961,1.02312,1.02003,LOSS,-1.0,2025-01-13 11:00:00,1.01961,4,1.4,MEDIUM
2025-01-13 10:50:00,BEARISH,1.02004,1.02075,1.01772,1.01862,LOSS,-1.0,2025-01-13 13:20:00,1.02075,30,7.1,MEDIUM
2025-01-13 10:55:00,BEARISH,1.0203,1.02075,1.01772,1.0194,LOSS,-1.0,2025-01-13 13:20:00,1.02075,29,4.5,MEDIUM
2025-01-13 11:55:00,BULLISH,1.01968,1.01952,1.02074,1.02,LOSS,-1.0,2025-01-13 12:00:00,1.01952,1,1.6,MEDIUM
2025-01-13 12:00:00,BULLISH,1.01919,1.01952,1.02074,1.01985,LOSS,-1.0,2025-01-13 12:05:00,1.01952,1,3.3,MEDIUM
2025-01-13 13:35:00,BEARISH,1.0218,1.02208,1.01878,1.02124,LOSS,-1.0,2025-01-13 18:45:00,1.02208,62,2.8,MEDIUM
2025-01-13 14:35:00,BEARISH,1.02064,1.02127,1.01878,1.01938,LOSS,-1.0,2025-01-13 16:40:00,1.02127,25,6.3,MEDIUM
2025-01-13 14:55:00,BEARISH,1.02079,1.02097,1.02003,1.02043,WIN,4.22,2025-01-13 15:10:00,1.02003,3,1.8,MEDIUM
2025-01-13 17:15:00,BEARISH,1.0213,1.02168,1.01916,1.02054,LOSS,-1.0,2025-01-13 17:25:00,1.02168,2,3.8,MEDIUM
2025-01-13 19:25:00,BULLISH,1.02143,1.02109,1.02213,1.02211,LOSS,-1.0,2025-01-13 19:35:00,1.02109,2,3.4,MEDIUM
2025-01-14 00:35:00,BEARISH,1.02504,1.02519,1.02129,1.02474,LOSS,-1.0,2025-01-14 03:05:00,1.02519,30,1.5,LOW
2025-01-14 06:25:00,BULLISH,1.02479,1.02456,1.0255,1.02525,LOSS,-1.0,2025-01-14 06:50:00,1.02456,5,2.3,MEDIUM
2025-01-14 07:40:00,BULLISH,1.02532,1.02514,1.0266,1.02568,LOSS,-1.0,2025-01-14 07:55:00,1.02514,3,1.8,MEDIUM
2025-01-14 09:30:00,BULLISH,1.02585,1.02539,1.02748,1.02677,LOSS,-1.0,2025-01-14 09:40:00,1.02539,2,4.6,MEDIUM
2025-01-14 13:15:00,BEARISH,1.0252,1.02545,1.02394,1.0247,LOSS,-1.0,2025-01-14 13:30:00,1.02545,3,2.5,MEDIUM
2025-01-14 13:30:00,BULLISH,1.02483,1.0242,1.02731,1.02609,WIN,3.94,2025-01-14 14:35:00,1.02731,13,6.3,MEDIUM
2025-01-14 13:35:00,BULLISH,1.02459,1.0242,1.02731,1.02537,WIN,6.97,2025-01-14 14:35:00,1.02731,12,3.9,MEDIUM
2025-01-14 15:00:00,BEARISH,1.02694,1.02781,1.02421,1.0252,LOSS,-1.0,2025-01-14 15:35:00,1.02781,7,8.7,MEDIUM
2025-01-14 15:25:00,BULLISH,1.02677,1.02629,1.0278,1.02773,WIN,2.15,2025-01-14 15:35:00,1.0278,2,4.8,MEDIUM
2025-01-14 16:50:00,BULLISH,1.02906,1.0284,1.03043,1.03038,LOSS,-1.0,2025-01-14 17:05:00,1.0284,3,6.6,MEDIUM
2025-01-14 17:10:00,BULLISH,1.02834,1.02789,1.03043,1.02924,WIN,4.64,2025-01-14 19:35:00,1.03043,29,4.5,MEDIUM
2025-01-14 23:55:00,BEARISH,1.03055,1.03066,1.03017,1.03033,WIN,3.45,2025-01-15 00:00:00,1.03017,1,1.1,LOW
2025-01-15 12:35:00,BEARISH,1.03037,1.03053,1.02995,1.03005,WIN,2.63,2025-01-15 12:45:00,1.02995,2,1.6,LOW
2025-01-15 15:25:00,BULLISH,1.03186,1.03175,1.03461,1.03208,LOSS,-1.0,2025-01-15 15:40:00,1.03175,3,1.1,MEDIUM
2025-01-15 15:35:00,BEARISH,1.03251,1.0331,1.03098,1.03133,WIN,2.59,2025-01-15 15:45:00,1.03098,2,5.9,MEDIUM
2025-01-15 16:50:00,BULLISH,1.02766,1.02743,1.03309,1.02812,LOSS,-1.0,2025-01-16 12:25:00,1.02743,235,2.3,MEDIUM
2025-01-15 17:20:00,BULLISH,1.02855,1.02824,1.03309,1.02917,LOSS,-1.0,2025-01-15 17:55:00,1.02824,7,3.1,MEDIUM
2025-01-16 01:45:00,BEARISH,1.02941,1.02983,1.02848,1.02857,WIN,2.21,2025-01-16 02:20:00,1.02848,7,4.2,MEDIUM
2025-01-16 08:25:00,BEARISH,1.02958,1.02989,1.02809,1.02896,WIN,4.81,2025-01-16 12:20:00,1.02809,47,3.1,MEDIUM
2025-01-16 08:30:00,BULLISH,1.02903,1.02878,1.02999,1.02953,LOSS,-1.0,2025-01-16 09:40:00,1.02878,14,2.5,MEDIUM
2025-01-16 10:35:00,BEARISH,1.02919,1.0294,1.02816,1.02877,WIN,4.9,2025-01-16 12:20:00,1.02816,21,2.1,MEDIUM
2025-01-16 11:00:00,BULLISH,1.02862,1.02838,1.02961,1.0291,LOSS,-1.0,2025-01-16 12:10:00,1.02838,14,2.4,LOW
2025-01-16 11:05:00,BULLISH,1.02864,1.02838,1.02961,1.02916,LOSS,-1.0,2025-01-16 12:10:00,1.02838,13,2.6,LOW
2025-01-16 11:10:00,BULLISH,1.02854,1.02838,1.02961,1.02886,LOSS,-1.0,2025-01-16 12:10:00,1.02838,12,1.6,LOW
2025-01-16 13:50:00,BEARISH,1.0282,1.02852,1.02604,1.02756,LOSS,-1.0,2025-01-16 15:05:00,1.02852,15,3.2,MEDIUM
2025-01-16 18:40:00,BULLISH,1.02945,1.02933,1.03149,1.02969,LOSS,-1.0,2025-01-17 04:40:00,1.02933,120,1.2,MEDIUM
2025-01-16 20:00:00,BULLISH,1.0301,1.02978,1.03077,1.03074,LOSS,-1.0,2025-01-16 20:10:00,1.02978,2,3.2,MEDIUM
2025-01-16 20:35:00,BEARISH,1.03011,1.03038,1.02934,1.02957,LOSS,-1.0,2025-01-16 23:10:00,1.03038,31,2.7,MEDIUM
2025-01-16 20:45:00,BULLISH,1.03003,1.0297,1.03077,1.03069,LOSS,-1.0,2025-01-16 21:00:00,1.0297,3,3.3,MEDIUM
