signal_datetime,direction,entry_price,stop_loss,tp_target,tp_fixed_2r,result,rr_achieved,exit_datetime,exit_price,candles_held,risk_pips,ofl_probability
2011-01-03 16:00:00,BEARISH,1.33601,1.33948,1.325,1.32907,LOSS,-1.0,2011-01-04 08:00:00,1.33948,4,34.7,MEDIUM
2011-01-04 16:00:00,BULLISH,1.33252,1.32922,1.34298,1.33912,LOSS,-1.0,2011-01-05 00:00:00,1.32922,2,33.0,MEDIUM
2011-01-04 20:00:00,BULLISH,1.33139,1.32922,1.34298,1.33573,LOSS,-1.0,2011-01-05 00:00:00,1.32922,1,21.7,MEDIUM
2011-01-28 16:00:00,BULLISH,1.35903,1.3583,1.37458,1.36049,LOSS,-1.0,2011-01-31 00:00:00,1.3583,2,7.3,MEDIUM
2011-01-31 00:00:00,BULLISH,1.35902,1.35698,1.37458,1.3631,WIN,7.63,2011-02-01 04:00:00,1.37458,7,20.4,MEDIUM
2011-02-22 12:00:00,BEARISH,1.36704,1.37031,1.35269,1.3605,LOSS,-1.0,2011-02-23 00:00:00,1.37031,3,32.7,MEDIUM
2011-02-28 12:00:00,BEARISH,1.38109,1.38545,1.37111,1.37237,LOSS,-1.0,2011-03-02 12:00:00,1.38545,12,43.6,MEDIUM
2011-03-22 20:00:00,BULLISH,1.41771,1.41788,1.42196,1.41805,LOSS,-1.0,2011-03-23 00:00:00,1.41788,1,1.7,MEDIUM
2011-03-24 04:00:00,BULLISH,1.40809,1.40532,1.4248,1.41363,LOSS,-1.0,2011-03-28 00:00:00,1.40532,11,27.7,MEDIUM
2011-03-24 16:00:00,BEARISH,1.41927,1.42159,1.40533,1.41463,WIN,6.01,2011-03-28 00:00:00,1.40533,8,23.2,MEDIUM
2011-03-25 16:00:00,BULLISH,1.40902,1.40553,1.42158,1.416,LOSS,-1.0,2011-03-28 00:00:00,1.40553,2,34.9,MEDIUM
2011-04-07 12:00:00,BULLISH,1.42659,1.4244,1.43489,1.43097,WIN,3.79,2011-04-08 00:00:00,1.43489,3,21.9,MEDIUM
2011-04-13 16:00:00,BULLISH,1.44334,1.44131,1.45195,1.4474,LOSS,-1.0,2011-04-14 00:00:00,1.44131,2,20.3,MEDIUM
2011-05-25 12:00:00,BEARISH,1.40876,1.41182,1.39694,1.40264,LOSS,-1.0,2011-05-26 00:00:00,1.41182,3,30.6,LOW
2011-05-25 16:00:00,BEARISH,1.40778,1.41182,1.39694,1.3997,LOSS,-1.0,2011-05-26 00:00:00,1.41182,2,40.4,LOW
2011-06-01 16:00:00,BEARISH,1.43671,1.44585,1.39694,1.41843,LOSS,-1.0,2011-06-02 08:00:00,1.44585,4,91.4,MEDIUM
2011-06-08 16:00:00,BULLISH,1.46009,1.46428,1.46956,1.46847,LOSS,-1.0,2011-06-08 20:00:00,1.46428,1,41.9,MEDIUM
2011-06-09 04:00:00,BEARISH,1.4615,1.46458,1.44548,1.45534,WIN,5.2,2011-06-10 04:00:00,1.44548,6,30.8,LOW
2011-06-10 16:00:00,BULLISH,1.43647,1.43221,1.46956,1.44499,LOSS,-1.0,2011-06-15 08:00:00,1.43221,16,42.6,LOW
2011-06-10 20:00:00,BULLISH,1.43505,1.43221,1.46956,1.44073,LOSS,-1.0,2011-06-15 08:00:00,1.43221,15,28.4,LOW
2011-06-14 20:00:00,BEARISH,1.44435,1.44972,1.43222,1.43361,WIN,2.26,2011-06-15 08:00:00,1.43222,3,53.7,MEDIUM
2011-06-17 04:00:00,BULLISH,1.41753,1.41268,1.44971,1.42723,LOSS,-1.0,2011-06-23 12:00:00,1.41268,26,48.5,MEDIUM
2011-06-20 12:00:00,BEARISH,1.42979,1.43271,1.40731,1.42395,LOSS,-1.0,2011-06-20 20:00:00,1.43271,2,29.2,MEDIUM
2011-06-27 12:00:00,BEARISH,1.42501,1.42924,1.41025,1.41655,LOSS,-1.0,2011-06-27 20:00:00,1.42924,2,42.3,MEDIUM
2011-07-01 04:00:00,BEARISH,1.44984,1.45504,1.41025,1.43944,LOSS,-1.0,2011-07-04 00:00:00,1.45504,5,52.0,MEDIUM
2011-07-04 08:00:00,BULLISH,1.44975,1.44952,1.4555,1.45021,LOSS,-1.0,2011-07-05 00:00:00,1.44952,4,2.3,MEDIUM
2011-08-03 20:00:00,BEARISH,1.43306,1.43441,1.42301,1.43036,LOSS,-1.0,2011-08-04 00:00:00,1.43441,1,13.5,MEDIUM
2011-08-05 16:00:00,BEARISH,1.42577,1.42976,1.40555,1.41779,LOSS,-1.0,2011-08-08 00:00:00,1.42976,2,39.9,MEDIUM
2011-08-05 20:00:00,BEARISH,1.42834,1.42976,1.40555,1.4255,LOSS,-1.0,2011-08-08 00:00:00,1.42976,1,14.2,MEDIUM
2011-08-11 08:00:00,BULLISH,1.41941,1.41222,1.44008,1.43379,LOSS,-1.0,2011-08-11 12:00:00,1.41222,1,71.9,MEDIUM
2011-08-15 00:00:00,BEARISH,1.43011,1.42896,1.4104,1.42781,LOSS,-1.0,2011-08-15 04:00:00,1.42896,1,11.5,MEDIUM
2011-08-16 16:00:00,BEARISH,1.4422,1.44665,1.4104,1.4333,LOSS,-1.0,2011-08-17 08:00:00,1.44665,4,44.5,MEDIUM
2011-08-24 08:00:00,BULLISH,1.43914,1.43851,1.44995,1.4404,LOSS,-1.0,2011-08-25 12:00:00,1.43851,7,6.3,MEDIUM
2011-08-25 00:00:00,BULLISH,1.4392,1.43894,1.4457,1.43972,WIN,25.0,2011-08-25 04:00:00,1.4457,1,2.6,MEDIUM
2011-09-06 12:00:00,BULLISH,1.40829,1.3974,1.44674,1.43007,LOSS,-1.0,2011-09-08 12:00:00,1.3974,12,108.9,MEDIUM
2011-09-12 16:00:00,BULLISH,1.35875,1.3556,1.4375,1.36505,LOSS,-1.0,2011-09-22 00:00:00,1.3556,44,31.5,LOW
2011-09-14 00:00:00,BEARISH,1.3646,1.37057,1.35034,1.35266,LOSS,-1.0,2011-09-14 08:00:00,1.37057,2,59.7,MEDIUM
2011-09-15 12:00:00,BEARISH,1.38631,1.39315,1.35034,1.37263,WIN,5.26,2011-09-22 08:00:00,1.35034,29,68.4,MEDIUM
2011-09-15 16:00:00,BEARISH,1.38886,1.39315,1.35034,1.38028,WIN,8.98,2011-09-22 08:00:00,1.35034,28,42.9,MEDIUM
2011-09-21 12:00:00,BEARISH,1.36976,1.37218,1.35867,1.36492,LOSS,-1.0,2011-09-21 16:00:00,1.37218,1,24.2,MEDIUM
2011-09-23 00:00:00,BEARISH,1.35145,1.35668,1.33871,1.34099,WIN,2.44,2011-09-26 04:00:00,1.33871,7,52.3,MEDIUM
2011-09-26 08:00:00,BEARISH,1.34978,1.35419,1.33652,1.34096,LOSS,-1.0,2011-09-26 20:00:00,1.35419,3,44.1,MEDIUM
2011-09-27 16:00:00,BEARISH,1.35889,1.36666,1.33652,1.34335,LOSS,-1.0,2011-09-28 08:00:00,1.36666,4,77.7,MEDIUM
2011-09-28 08:00:00,BEARISH,1.36288,1.36882,1.33652,1.351,WIN,4.44,2011-10-03 00:00:00,1.33652,16,59.4,MEDIUM
2011-09-29 16:00:00,BULLISH,1.35659,1.35518,1.36881,1.35941,LOSS,-1.0,2011-09-30 00:00:00,1.35518,2,14.1,MEDIUM
2011-10-05 00:00:00,BULLISH,1.33004,1.32598,1.36881,1.33816,LOSS,-1.0,2011-10-06 12:00:00,1.32598,9,40.6,MEDIUM
2011-10-13 12:00:00,BULLISH,1.3688,1.36848,1.3768,1.36944,WIN,25.0,2011-10-13 16:00:00,1.3768,1,3.2,LOW
2011-10-13 16:00:00,BEARISH,1.37741,1.37992,1.36849,1.37239,LOSS,-1.0,2011-10-14 04:00:00,1.37992,3,25.1,MEDIUM
2011-10-19 16:00:00,BULLISH,1.37751,1.37324,1.38686,1.38605,LOSS,-1.0,2011-10-20 00:00:00,1.37324,2,42.7,LOW
2011-10-20 08:00:00,BEARISH,1.38345,1.3839,1.3722,1.38255,WIN,25.0,2011-10-20 12:00:00,1.3722,1,4.5,MEDIUM
2011-11-03 08:00:00,BULLISH,1.3764,1.36563,1.42465,1.39794,LOSS,-1.0,2011-11-09 08:00:00,1.36563,24,107.7,MEDIUM
2011-11-07 00:00:00,BEARISH,1.37711,1.38012,1.36087,1.37109,LOSS,-1.0,2011-11-07 12:00:00,1.38012,3,30.1,MEDIUM
2011-11-22 12:00:00,BULLISH,1.35082,1.34827,1.35671,1.35592,LOSS,-1.0,2011-11-23 00:00:00,1.34827,3,25.5,LOW
2011-12-07 04:00:00,BEARISH,1.34307,1.34534,1.33339,1.33853,LOSS,-1.0,2011-12-08 12:00:00,1.34534,8,22.7,MEDIUM
2011-12-07 20:00:00,BEARISH,1.34132,1.34279,1.33339,1.33838,LOSS,-1.0,2011-12-08 08:00:00,1.34279,3,14.7,MEDIUM
2011-12-15 16:00:00,BEARISH,1.30162,1.30497,1.29481,1.29492,LOSS,-1.0,2011-12-16 12:00:00,1.30497,5,33.5,MEDIUM
2011-12-23 12:00:00,BULLISH,1.30573,1.30281,1.31893,1.31157,LOSS,-1.0,2011-12-28 12:00:00,1.30281,18,29.2,MEDIUM
2011-12-30 08:00:00,BULLISH,1.29318,1.29048,1.30792,1.29858,LOSS,-1.0,2012-01-04 12:00:00,1.29048,19,27.0,MEDIUM
2012-01-17 12:00:00,BULLISH,1.27351,1.27126,1.28778,1.27801,WIN,6.34,2012-01-19 00:00:00,1.28778,9,22.5,MEDIUM
2012-01-31 00:00:00,BEARISH,1.31368,1.31975,1.29307,1.30154,LOSS,-1.0,2012-01-31 08:00:00,1.31975,2,60.7,MEDIUM
2012-02-10 12:00:00,BULLISH,1.31617,1.3156,1.33042,1.31731,LOSS,-1.0,2012-02-13 20:00:00,1.3156,8,5.7,MEDIUM
2012-02-13 20:00:00,BULLISH,1.32028,1.31482,1.33193,1.3312,LOSS,-1.0,2012-02-14 04:00:00,1.31482,2,54.6,MEDIUM
2012-02-20 00:00:00,BEARISH,1.32084,1.32247,1.29751,1.31758,LOSS,-1.0,2012-02-20 08:00:00,1.32247,2,16.3,MEDIUM
2012-02-20 12:00:00,BEARISH,1.32503,1.32767,1.29751,1.31975,LOSS,-1.0,2012-02-21 00:00:00,1.32767,3,26.4,MEDIUM
2012-02-28 08:00:00,BEARISH,1.34312,1.34622,1.29751,1.33692,LOSS,-1.0,2012-02-28 16:00:00,1.34622,2,31.0,MEDIUM
2012-03-01 04:00:00,BEARISH,1.33487,1.33557,1.31737,1.33347,WIN,25.0,2012-03-05 04:00:00,1.31737,12,7.0,MEDIUM
2012-03-07 08:00:00,BEARISH,1.31303,1.31637,1.29751,1.30635,LOSS,-1.0,2012-03-07 16:00:00,1.31637,2,33.4,MEDIUM
2012-03-07 12:00:00,BULLISH,1.31229,1.30958,1.32386,1.31771,WIN,4.27,2012-03-08 08:00:00,1.32386,5,27.1,LOW
2012-03-16 12:00:00,BEARISH,1.31507,1.3187,1.30486,1.30781,LOSS,-1.0,2012-03-19 12:00:00,1.3187,6,36.3,LOW
2012-03-19 12:00:00,BEARISH,1.32126,1.32629,1.30486,1.3112,LOSS,-1.0,2012-03-21 00:00:00,1.32629,9,50.3,LOW
2012-04-03 00:00:00,BEARISH,1.33321,1.33551,1.32777,1.32861,LOSS,-1.0,2012-04-03 08:00:00,1.33551,2,23.0,LOW
2012-04-10 00:00:00,BEARISH,1.31297,1.31441,1.30337,1.31009,LOSS,-1.0,2012-04-11 08:00:00,1.31441,8,14.4,MEDIUM
2012-04-13 12:00:00,BULLISH,1.30862,1.30691,1.32123,1.31204,LOSS,-1.0,2012-04-16 00:00:00,1.30691,3,17.1,MEDIUM
2012-04-20 12:00:00,BEARISH,1.3217,1.32245,1.30572,1.3202,LOSS,-1.0,2012-04-20 20:00:00,1.32245,2,7.5,MEDIUM
2012-05-24 12:00:00,BEARISH,1.26143,1.26189,1.25154,1.26051,WIN,21.5,2012-05-25 12:00:00,1.25154,6,4.6,LOW
2012-05-28 12:00:00,BULLISH,1.25521,1.25244,1.2624,1.26075,LOSS,-1.0,2012-05-28 20:00:00,1.25244,2,27.7,MEDIUM
2012-05-31 12:00:00,BULLISH,1.23782,1.23362,1.25741,1.24622,LOSS,-1.0,2012-06-01 00:00:00,1.23362,3,42.0,MEDIUM
2012-06-06 20:00:00,BEARISH,1.25806,1.25852,1.24656,1.25714,LOSS,-1.0,2012-06-07 08:00:00,1.25852,3,4.6,MEDIUM
2012-06-12 00:00:00,BULLISH,1.24932,1.24499,1.26469,1.25798,LOSS,-1.0,2012-06-12 12:00:00,1.24499,3,43.3,MEDIUM
2012-06-13 12:00:00,BEARISH,1.25907,1.26099,1.24425,1.25523,LOSS,-1.0,2012-06-14 12:00:00,1.26099,6,19.2,MEDIUM
2012-07-03 04:00:00,BEARISH,1.26113,1.2614,1.25438,1.26059,LOSS,-1.0,2012-07-03 12:00:00,1.2614,2,2.7,MEDIUM
2012-07-17 00:00:00,BEARISH,1.23087,1.2313,1.22012,1.23001,LOSS,-1.0,2012-07-17 08:00:00,1.2313,2,4.3,MEDIUM
2012-08-13 12:00:00,BEARISH,1.235,1.23733,1.22412,1.23034,LOSS,-1.0,2012-08-14 04:00:00,1.23733,4,23.3,LOW
2012-08-24 12:00:00,BULLISH,1.24859,1.24842,1.25284,1.24893,WIN,25.0,2012-08-24 16:00:00,1.25284,1,1.7,MEDIUM
2012-08-28 12:00:00,BEARISH,1.25525,1.2576,1.2465,1.25055,LOSS,-1.0,2012-08-31 08:00:00,1.2576,17,23.5,LOW
2012-09-05 12:00:00,BEARISH,1.26067,1.26241,1.25015,1.25719,LOSS,-1.0,2012-09-06 04:00:00,1.26241,4,17.4,MEDIUM
2012-09-18 16:00:00,BULLISH,1.30534,1.30289,1.31694,1.31024,LOSS,-1.0,2012-09-19 08:00:00,1.30289,4,24.5,MEDIUM
2012-09-19 12:00:00,BULLISH,1.29957,1.29929,1.30657,1.30013,WIN,25.0,2012-09-19 16:00:00,1.30657,1,2.8,MEDIUM
2012-09-24 08:00:00,BULLISH,1.29036,1.29273,1.31694,1.2951,LOSS,-1.0,2012-09-24 12:00:00,1.29273,1,23.7,MEDIUM
2012-09-27 16:00:00,BEARISH,1.2896,1.29283,1.28307,1.28314,LOSS,-1.0,2012-09-28 00:00:00,1.29283,2,32.3,LOW
2012-10-25 04:00:00,BEARISH,1.29734,1.29817,1.292,1.29568,LOSS,-1.0,2012-10-25 08:00:00,1.29817,1,8.3,MEDIUM
2012-10-25 08:00:00,BEARISH,1.30206,1.30231,1.29581,1.30156,WIN,25.0,2012-10-25 12:00:00,1.29581,1,2.5,MEDIUM
2012-11-21 04:00:00,BULLISH,1.27458,1.27359,1.28283,1.27656,WIN,8.33,2012-11-21 12:00:00,1.28283,2,9.9,MEDIUM
2012-11-21 12:00:00,BEARISH,1.28055,1.28313,1.2736,1.27539,LOSS,-1.0,2012-11-21 20:00:00,1.28313,2,25.8,MEDIUM
2012-11-29 12:00:00,BEARISH,1.29805,1.30123,1.288,1.29169,LOSS,-1.0,2012-11-30 04:00:00,1.30123,4,31.8,MEDIUM
2012-12-06 08:00:00,BEARISH,1.3064,1.30864,1.2968,1.30192,WIN,4.29,2012-12-06 16:00:00,1.2968,2,22.4,MEDIUM
2012-12-19 20:00:00,BULLISH,1.3189,1.31879,1.32165,1.31912,WIN,25.0,2012-12-20 00:00:00,1.32165,1,1.1,MEDIUM
2012-12-20 16:00:00,BULLISH,1.32285,1.32145,1.3308,1.32565,LOSS,-1.0,2012-12-21 00:00:00,1.32145,2,14.0,MEDIUM
2012-12-24 16:00:00,BULLISH,1.31842,1.31744,1.32335,1.32038,LOSS,-1.0,2012-12-25 00:00:00,1.31744,2,9.8,MEDIUM
2012-12-27 20:00:00,BEARISH,1.32485,1.32527,1.31708,1.32401,LOSS,-1.0,2012-12-28 04:00:00,1.32527,2,4.2,LOW
2013-01-07 12:00:00,BULLISH,1.30638,1.30164,1.32991,1.31586,WIN,4.96,2013-01-11 12:00:00,1.32991,24,47.4,MEDIUM
2013-01-15 00:00:00,BEARISH,1.337,1.33934,1.32479,1.33232,LOSS,-1.0,2013-01-18 04:00:00,1.33934,19,23.4,MEDIUM
2013-01-15 08:00:00,BEARISH,1.33716,1.33877,1.32479,1.33394,LOSS,-1.0,2013-01-18 04:00:00,1.33877,17,16.1,MEDIUM
2013-01-18 16:00:00,BULLISH,1.33064,1.32802,1.3398,1.33588,LOSS,-1.0,2013-01-22 08:00:00,1.32802,10,26.2,MEDIUM
2013-01-23 08:00:00,BEARISH,1.3333,1.33293,1.32998,1.33256,LOSS,-1.0,2013-01-23 12:00:00,1.33293,1,3.7,MEDIUM
2013-01-24 16:00:00,BEARISH,1.33727,1.33926,1.32859,1.33329,LOSS,-1.0,2013-01-25 04:00:00,1.33926,3,19.9,MEDIUM
2013-01-29 08:00:00,BULLISH,1.34186,1.34139,1.34765,1.3428,WIN,12.32,2013-01-29 12:00:00,1.34765,1,4.7,MEDIUM
2013-03-05 08:00:00,BEARISH,1.306,1.30751,1.29664,1.30298,WIN,6.2,2013-03-06 20:00:00,1.29664,9,15.1,MEDIUM
2013-03-08 08:00:00,BEARISH,1.31005,1.31344,1.29646,1.30327,WIN,4.01,2013-03-08 12:00:00,1.29646,1,33.9,LOW
2013-03-12 08:00:00,BULLISH,1.30158,1.29912,1.31343,1.3065,LOSS,-1.0,2013-03-13 12:00:00,1.29912,7,24.6,LOW
2013-03-15 04:00:00,BEARISH,1.30347,1.303,1.29548,1.30253,LOSS,-1.0,2013-03-15 08:00:00,1.303,1,4.7,MEDIUM
2013-03-15 08:00:00,BEARISH,1.30236,1.303,1.29548,1.30108,LOSS,-1.0,2013-03-15 12:00:00,1.303,1,6.4,MEDIUM
2013-03-21 12:00:00,BEARISH,1.2933,1.29415,1.28799,1.2916,LOSS,-1.0,2013-03-22 08:00:00,1.29415,5,8.5,MEDIUM
2013-03-25 00:00:00,BEARISH,1.30235,1.30075,1.28799,1.29915,LOSS,-1.0,2013-03-25 04:00:00,1.30075,1,16.0,MEDIUM
2013-03-25 04:00:00,BEARISH,1.30448,1.3048,1.29648,1.30384,WIN,25.0,2013-03-25 12:00:00,1.29648,2,3.2,MEDIUM
2013-03-28 12:00:00,BEARISH,1.28177,1.28438,1.27539,1.27655,LOSS,-1.0,2013-04-01 12:00:00,1.28438,12,26.1,MEDIUM
2013-04-03 00:00:00,BULLISH,1.28067,1.28095,1.28767,1.28123,LOSS,-1.0,2013-04-03 04:00:00,1.28095,1,2.8,MEDIUM
2013-04-12 20:00:00,BEARISH,1.31055,1.31256,1.30384,1.30653,WIN,3.34,2013-04-15 16:00:00,1.30384,5,20.1,MEDIUM
2013-04-15 08:00:00,BULLISH,1.3076,1.30524,1.3138,1.31232,LOSS,-1.0,2013-04-15 16:00:00,1.30524,2,23.6,MEDIUM
2013-04-19 12:00:00,BEARISH,1.312,1.31272,1.30011,1.31056,WIN,16.51,2013-04-23 04:00:00,1.30011,10,7.2,MEDIUM
2013-04-22 00:00:00,BEARISH,1.30631,1.30837,1.30011,1.30219,WIN,3.01,2013-04-23 04:00:00,1.30011,7,20.6,MEDIUM
2013-04-30 12:00:00,BEARISH,1.31525,1.31859,1.29912,1.30857,LOSS,-1.0,2013-05-01 08:00:00,1.31859,5,33.4,LOW
2013-05-16 12:00:00,BEARISH,1.29207,1.29298,1.2843,1.29025,WIN,8.54,2013-05-17 12:00:00,1.2843,6,9.1,LOW
2013-05-21 08:00:00,BULLISH,1.28454,1.28409,1.29035,1.28544,WIN,12.91,2013-05-21 12:00:00,1.29035,1,4.5,MEDIUM
2013-05-23 12:00:00,BEARISH,1.295,1.2954,1.285,1.2942,LOSS,-1.0,2013-05-24 08:00:00,1.2954,5,4.0,MEDIUM
2013-05-27 12:00:00,BEARISH,1.29295,1.29486,1.28214,1.28913,LOSS,-1.0,2013-05-29 08:00:00,1.29486,11,19.1,MEDIUM
2013-05-28 08:00:00,BEARISH,1.2939,1.29469,1.28214,1.29232,LOSS,-1.0,2013-05-29 08:00:00,1.29469,6,7.9,LOW
2013-06-17 00:00:00,BEARISH,1.33478,1.33546,1.3232,1.33342,LOSS,-1.0,2013-06-17 12:00:00,1.33546,3,6.8,LOW
2013-08-01 12:00:00,BULLISH,1.31987,1.31931,1.33387,1.32099,LOSS,-1.0,2013-08-02 00:00:00,1.31931,3,5.6,LOW
2013-08-05 04:00:00,BEARISH,1.32715,1.33,1.31892,1.32145,LOSS,-1.0,2013-08-06 12:00:00,1.33,8,28.5,MEDIUM
2013-08-05 08:00:00,BEARISH,1.329,1.33,1.31892,1.327,LOSS,-1.0,2013-08-06 12:00:00,1.33,7,10.0,MEDIUM
2013-08-15 16:00:00,BEARISH,1.33391,1.33628,1.32054,1.32917,LOSS,-1.0,2013-08-16 12:00:00,1.33628,5,23.7,MEDIUM
2013-08-21 16:00:00,BULLISH,1.33562,1.33344,1.34518,1.33998,LOSS,-1.0,2013-08-22 00:00:00,1.33344,2,21.8,LOW
2013-08-23 08:00:00,BULLISH,1.3364,1.33347,1.34518,1.34226,LOSS,-1.0,2013-08-23 12:00:00,1.33347,1,29.3,LOW
2013-09-13 12:00:00,BULLISH,1.32767,1.32537,1.33244,1.33227,WIN,2.07,2013-09-16 00:00:00,1.33244,3,23.0,MEDIUM
2013-09-20 08:00:00,BEARISH,1.35415,1.35488,1.3359,1.35269,LOSS,-1.0,2013-09-27 12:00:00,1.35488,31,7.3,MEDIUM
2013-09-26 16:00:00,BULLISH,1.3487,1.34719,1.3537,1.35172,WIN,3.31,2013-09-27 08:00:00,1.3537,4,15.1,MEDIUM
2013-09-30 00:00:00,BULLISH,1.35019,1.35129,1.35644,1.35239,LOSS,-1.0,2013-09-30 04:00:00,1.35129,1,11.0,LOW
2013-09-30 04:00:00,BULLISH,1.34892,1.34777,1.35644,1.35122,WIN,6.54,2013-10-01 04:00:00,1.35644,6,11.5,LOW
2013-10-10 20:00:00,BULLISH,1.35296,1.3517,1.36071,1.35548,LOSS,-1.0,2013-10-15 08:00:00,1.3517,15,12.6,MEDIUM
2013-10-16 00:00:00,BULLISH,1.3507,1.35058,1.3537,1.35094,WIN,25.0,2013-10-16 08:00:00,1.3537,2,1.2,MEDIUM
