datetime,index,direction,entry,sl,erl,risk_pips,rr_to_erl,rr_achieved,win,ofl_probability,it_high,it_low,equilibrium,fvg_high,fvg_low
2022-01-26 10:30:00,50,0,1845.954,1847.0982,1834.838,11441.999999999553,9.715084775389284,-1.0,0,2,1847.538,1843.778,1845.658,1845.954,1845.678
2022-01-26 10:30:00,50,0,1845.358,1847.0982,1834.838,17401.99999999959,6.045282151476974,-1.0,0,2,1847.538,1843.778,1845.658,1845.358,1845.318
2022-01-26 12:30:00,58,0,1846.198,1847.5382,1834.838,13401.99999999868,8.476346813909302,-1.0,0,2,1845.088,1842.544,1843.816,1846.198,1845.478
2022-01-26 12:30:00,58,0,1846.198,1847.2282,1834.838,10301.999999999225,11.026985051447275,-1.0,0,2,1845.088,1842.544,1843.816,1846.198,1845.478
2022-01-26 13:15:00,61,0,1847.488,1848.3781999999999,1834.838,8901.999999998225,14.21028982251473,10.0,1,2,1847.118,1844.608,1845.8629999999998,1847.488,1847.468
2022-01-26 13:15:00,61,0,1847.488,1848.8282,1834.838,13401.99999999868,9.438889717953542,9.438889717953542,1,2,1847.118,1844.608,1845.8629999999998,1847.488,1847.468
2022-01-26 13:15:00,61,0,1847.578,1848.1381999999999,1834.838,5601.999999998952,22.741877900754,10.0,1,2,1847.118,1844.608,1845.8629999999998,1847.578,1847.098
2022-01-26 13:15:00,61,0,1847.578,1848.5682,1834.838,9901.999999999589,12.86608765905932,10.0,1,2,1847.118,1844.608,1845.8629999999998,1847.578,1847.098
2022-01-27 07:00:00,128,0,1815.138,1816.3582,1834.838,12201.99999999977,16.144894279626634,10.0,1,2,1816.348,1809.819,1813.0835,1815.138,1814.698
2022-01-27 07:00:00,128,0,1815.138,1816.3482,1834.838,12101.999999999862,16.278301107255224,10.0,1,2,1816.348,1809.819,1813.0835,1815.138,1814.698
2022-01-27 07:00:00,128,0,1814.288,1816.3482,1834.838,20601.999999998952,9.974759732065333,9.974759732065333,1,2,1816.348,1809.819,1813.0835,1814.288,1813.794
2022-01-27 08:15:00,133,0,1812.148,1815.8482,1834.838,37001.999999999956,6.132100967515291,6.132100967515291,1,2,1815.848,1809.819,1812.8335,1812.148,1811.508
2022-01-27 14:30:00,158,0,1804.668,1809.3781999999999,1834.838,47101.99999999986,6.405248184790488,-1.0,0,2,1809.378,1797.364,1803.371,1804.668,1803.518
2022-01-28 00:45:00,195,0,1796.588,1798.0482,1791.678,14601.999999999862,3.362553074921176,-1.0,0,2,1798.159,1794.925,1796.542,1796.588,1796.205
2022-01-28 00:45:00,195,0,1796.588,1798.1592,1791.678,15712.000000000899,3.1249999999997287,-1.0,0,2,1798.159,1794.925,1796.542,1796.588,1796.205
2022-01-28 19:00:00,268,1,1784.508,1781.8048000000001,1799.308,27031.999999999243,5.474992601361485,5.474992601361485,1,2,1788.265,1781.805,1785.035,1785.398,1784.508
2022-01-31 07:00:00,312,1,1786.475,1785.4578000000001,1792.005,10171.999999997752,5.4364923318928655,5.4364923318928655,1,2,1789.138,1787.998,1788.568,1786.895,1786.475
2022-01-31 07:00:00,312,1,1787.728,1786.5448000000001,1792.005,11831.999999999425,3.614773495605351,-1.0,0,2,1789.138,1787.998,1788.568,1788.675,1787.728
2022-01-31 20:30:00,366,0,1798.205,1799.8052,1785.458,16002.000000000862,7.965879265091336,-1.0,0,2,1799.658,1794.838,1797.248,1798.205,1797.755
2022-01-31 20:30:00,366,0,1798.205,1799.6581999999999,1785.458,14531.999999999243,8.771676300578383,-1.0,0,2,1799.658,1794.838,1797.248,1798.205,1797.755
2022-02-02 01:00:00,472,0,1801.378,1802.2682,1795.625,8902.000000000498,6.462592675802749,6.462592675802749,1,2,1801.085,1799.378,1800.2314999999999,1801.378,1801.108
2022-02-02 06:00:00,492,1,1797.765,1797.0078,1808.638,7572.000000000116,14.35948230322194,-1.0,0,2,1798.885,1797.008,1797.9465,1798.338,1797.765
2022-02-02 06:30:00,494,1,1796.848,1795.6248,1808.638,12231.999999999061,9.638652714192993,-1.0,0,2,1798.798,1797.448,1798.123,1796.868,1796.848
2022-02-02 13:45:00,523,1,1801.218,1797.9978,1808.638,32201.99999999977,2.3042047077820937,2.3042047077820937,1,2,1807.968,1802.598,1805.283,1801.495,1801.218
2022-02-02 14:00:00,524,1,1800.535,1797.9978,1808.638,25371.999999999844,3.1936780703136876,3.1936780703136876,1,2,1807.968,1802.598,1805.283,1800.955,1800.535
2022-02-03 01:45:00,567,0,1806.978,1807.7682,1805.058,7901.999999999134,2.42976461655313,-1.0,0,2,1807.768,1805.818,1806.7930000000001,1806.978,1806.598
2022-02-03 12:00:00,608,1,1803.248,1802.2178000000001,1808.875,10301.999999999225,5.462046204620827,-1.0,0,2,1805.018,1802.218,1803.618,1803.518,1803.248
2022-02-03 14:30:00,618,1,1796.698,1796.7978,1808.875,997.9999999995925,122.01402805616111,-1.0,0,2,1805.018,1802.218,1803.618,1797.458,1796.698
2022-02-03 14:30:00,618,1,1796.698,1794.3578,1808.875,23402.000000000953,5.203401418681912,-1.0,0,2,1805.018,1802.218,1803.618,1797.458,1796.698
2022-02-03 14:30:00,618,1,1797.618,1794.3578,1808.875,32601.999999999407,3.452855653027503,-1.0,0,2,1805.018,1802.218,1803.618,1798.015,1797.618
2022-02-03 14:30:00,618,1,1798.995,1797.9978,1808.875,9971.999999997934,9.907741676696908,-1.0,0,2,1805.018,1802.218,1803.618,1799.798,1798.995
2022-02-03 18:45:00,635,0,1805.128,1807.5652,1788.538,24372.000000000753,6.806991629738801,-1.0,0,2,1805.018,1803.138,1804.078,1805.128,1804.858
2022-02-03 18:45:00,635,0,1805.128,1806.8682,1788.538,17401.99999999959,9.533386967015463,-1.0,0,2,1805.018,1803.138,1804.078,1805.128,1804.858
2022-02-03 20:00:00,640,0,1805.798,1806.5582,1788.538,7601.999999999407,22.70455143383496,-1.0,0,2,1806.558,1804.388,1805.473,1805.798,1805.688
2022-02-04 04:15:00,669,0,1806.835,1807.4651999999999,1788.538,6301.999999998316,29.033640114257246,-1.0,0,2,1806.795,1805.678,1806.2365,1806.835,1806.779
2022-02-04 07:00:00,680,0,1808.355,1808.8752,1788.538,5201.999999999316,38.094963475591335,-1.0,0,2,1807.358,1806.315,1806.8365,1808.355,1806.745
2022-02-04 08:00:00,684,0,1807.348,1809.0882,1788.538,17401.99999999959,10.80910240202298,-1.0,0,2,1809.088,1806.092,1807.5900000000001,1807.348,1807.258
2022-02-04 08:30:00,686,0,1809.618,1810.5552,1788.538,9372.000000000753,22.492530943233284,-1.0,0,2,1809.088,1806.092,1807.5900000000001,1809.618,1809.285
2022-02-04 09:45:00,691,0,1811.218,1813.6182,1788.538,24001.999999998134,9.449212565620293,-1.0,0,2,1809.928,1807.868,1808.8980000000001,1811.218,1809.698
2022-02-04 10:30:00,694,0,1814.258,1816.7741999999998,1788.538,25161.99999999799,10.221762975916892,-1.0,0,2,1809.928,1807.868,1808.8980000000001,1814.258,1811.634
2022-02-04 13:00:00,704,0,1812.638,1814.4181999999998,1788.538,17801.999999999225,13.53780474104087,-1.0,0,2,1812.365,1809.615,1810.99,1812.638,1811.959
2022-02-07 00:15:00,745,0,1812.548,1812.3652,1788.538,1828.0000000004293,131.3457330415446,-1.0,0,2,1811.308,1805.928,1808.618,1812.548,1800.638
2022-02-07 00:15:00,745,0,1812.548,1814.7982,1788.538,22501.999999999498,10.670162652208926,-1.0,0,2,1811.308,1805.928,1808.618,1812.548,1800.638
2022-02-07 17:15:00,813,0,1819.278,1820.9081999999999,1788.538,16301.999999998316,18.856582014478708,-1.0,0,2,1818.358,1816.614,1817.4859999999999,1819.278,1818.198
2022-02-07 19:00:00,820,0,1821.298,1822.0041999999999,1788.538,7061.999999998534,46.389124893807406,-1.0,0,2,1821.139,1819.948,1820.5435,1821.298,1819.724
2022-02-08 01:30:00,842,0,1822.014,1823.4582,1788.538,14442.000000001372,23.17961501176894,-1.0,0,2,1821.534,1820.128,1820.8310000000001,1822.014,1821.524
2022-02-08 07:15:00,865,1,1817.614,1816.6138,1823.198,10001.999999999498,5.5828834233156766,-1.0,0,2,1820.859,1819.408,1820.1335,1817.794,1817.614
2022-02-08 07:15:00,865,1,1818.074,1816.6138,1823.198,14601.999999999862,3.5091083413231554,-1.0,0,2,1820.859,1819.408,1820.1335,1818.627,1818.074
2022-02-08 07:30:00,866,1,1816.474,1814.3178,1823.198,21561.99999999899,3.1184491234581557,3.1184491234581557,1,2,1820.859,1819.408,1820.1335,1816.852,1816.474
2022-02-08 07:30:00,866,1,1816.474,1814.1838,1823.198,22901.999999999134,2.935988123308189,2.935988123308189,1,2,1820.859,1819.408,1820.1335,1816.852,1816.474
2022-02-08 11:00:00,880,1,1818.284,1817.3888,1823.198,8952.00000000159,5.489276139409198,-1.0,0,2,1820.958,1817.389,1819.1734999999999,1818.358,1818.284
2022-02-08 18:30:00,910,0,1827.074,1827.6982,1815.314,6241.999999999734,18.840115347645774,-1.0,0,2,1827.974,1825.908,1826.9409999999998,1827.074,1827.071
2022-02-08 18:30:00,910,0,1827.074,1827.9741999999999,1815.314,9001.999999998134,13.06376360808979,-1.0,0,2,1827.974,1825.908,1826.9409999999998,1827.074,1827.071
2022-02-09 05:15:00,949,0,1827.898,1828.3742,1824.928,4762.000000000626,6.23687526249351,-1.0,0,2,1828.374,1827.028,1827.701,1827.898,1827.764
2022-02-09 12:30:00,978,1,1826.618,1825.5778,1829.108,10401.999999999134,2.3937704287639074,2.3937704287639074,1,2,1827.755,1825.578,1826.6665,1826.759,1826.618
2022-02-09 17:15:00,997,0,1835.538,1838.5141999999998,1824.538,29761.999999998352,3.6959881728380517,3.6959881728380517,1,2,1831.428,1827.838,1829.633,1835.538,1834.388
2022-02-10 01:00:00,1024,0,1832.628,1833.3382,1824.538,7101.999999999862,11.391157420445053,-1.0,0,2,1833.338,1831.404,1832.371,1832.628,1832.558
2022-02-10 06:00:00,1044,0,1834.764,1835.6992,1824.538,9352.000000001226,10.934559452521968,-1.0,0,2,1834.438,1833.358,1833.8980000000001,1834.764,1834.604
2022-02-10 12:15:00,1069,1,1831.968,1830.7278000000001,1835.988,12401.999999999589,3.2414126753750323,-1.0,0,2,1833.584,1832.138,1832.8609999999999,1831.988,1831.968
2022-02-10 13:30:00,1074,1,1829.098,1827.8378,1835.988,12601.999999999407,5.46738612918618,-1.0,0,2,1832.568,1830.548,1831.558,1829.434,1829.098
2022-02-11 02:30:00,1122,0,1826.318,1827.5582,1821.534,12401.999999999589,3.8574423480084152,3.8574423480084152,1,2,1825.968,1824.788,1825.3780000000002,1826.318,1825.608
2022-02-11 02:45:00,1123,0,1826.648,1827.8482,1821.534,12001.999999999953,4.260956507248646,4.260956507248646,1,2,1825.968,1825.138,1825.5529999999999,1826.648,1826.568
2022-02-11 02:45:00,1123,0,1826.648,1827.5582,1821.534,9102.000000000317,5.618545374642526,5.618545374642526,1,2,1825.968,1825.138,1825.5529999999999,1826.648,1826.568
2022-02-11 13:15:00,1165,1,1828.238,1825.5878,1841.838,26502.000000000407,5.131688174477285,-1.0,0,2,1831.508,1829.344,1830.426,1829.468,1828.238
2022-02-11 13:30:00,1166,1,1827.514,1825.1538,1841.838,23601.999999998498,6.068977205321999,-1.0,0,2,1833.308,1829.344,1831.326,1827.878,1827.514
2022-02-11 13:30:00,1166,1,1827.514,1825.5878,1841.838,19261.999999998807,7.436403281072037,-1.0,0,2,1833.308,1829.344,1831.326,1827.878,1827.514
2022-02-14 09:15:00,1241,1,1854.568,1852.0878,1865.378,24801.99999999968,4.358519474235982,-1.0,0,2,1858.428,1852.088,1855.258,1855.508,1854.568
2022-02-14 18:00:00,1276,0,1865.108,1870.9582,1851.238,58502.00000000086,2.370859115927607,-1.0,0,2,1870.958,1860.518,1865.738,1865.108,1863.998
2022-02-14 18:15:00,1277,0,1867.654,1870.9582,1851.238,33042.00000000037,4.96822226257483,-1.0,0,2,1870.958,1860.518,1865.738,1867.654,1866.258
2022-02-15 05:00:00,1316,0,1877.781,1878.9282,1851.238,11472.000000001117,23.137203626218017,-1.0,0,2,1878.904,1870.388,1874.646,1877.781,1877.588
2022-02-15 05:00:00,1316,0,1877.781,1878.9042,1851.238,11231.99999999997,23.631588319088287,-1.0,0,2,1878.904,1870.388,1874.646,1877.781,1877.588
2022-02-15 20:30:00,1378,1,1851.568,1849.5978,1879.378,19701.99999999977,14.115318241803001,10.0,1,2,1856.147,1852.904,1854.5255,1852.398,1851.568
2022-02-16 01:00:00,1392,1,1850.958,1849.5978,1879.378,13602.000000000771,20.893986178501862,10.0,1,2,1852.598,1851.388,1851.993,1851.418,1850.958
2022-02-16 10:15:00,1429,1,1855.758,1854.0438000000001,1879.378,17141.999999998916,13.779022284448363,-1.0,0,2,1859.528,1856.078,1857.8029999999999,1855.918,1855.758
2022-02-16 10:15:00,1429,1,1857.268,1856.0778,1879.378,11902.000000000044,18.576709796672677,-1.0,0,2,1859.528,1856.078,1857.8029999999999,1857.387,1857.268
2022-02-17 01:15:00,1485,1,1868.558,1867.3178,1879.378,12401.999999999589,8.724399290437264,8.724399290437264,1,2,1871.658,1869.138,1870.398,1869.368,1868.558
2022-02-17 09:45:00,1519,1,1889.388,1884.7378,1879.378,46501.99999999814,2.1525955872866525,-1.0,0,2,1893.178,1884.738,1888.958,1890.308,1889.388
