signal_datetime,direction,entry_price,stop_loss,tp_target,tp_fixed_2r,result,rr_achieved,exit_datetime,exit_price,candles_held,risk_pips,ofl_probability
2022-05-18 10:15:00,BEARISH,1.05275,1.0529,1.04941,1.05245,LOSS,-1.0,2022-05-18 13:30:00,1.0529,13,1.5,MEDIUM
2022-05-18 15:30:00,BEARISH,1.05096,1.0515,1.04941,1.04988,WIN,2.87,2022-05-18 15:45:00,1.04941,1,5.4,MEDIUM
2022-05-19 01:30:00,BULLISH,1.04832,1.04786,1.05004,1.04924,WIN,3.74,2022-05-19 02:45:00,1.05004,5,4.6,MEDIUM
2022-05-19 10:00:00,BEARISH,1.0496,1.05087,1.0465,1.04706,LOSS,-1.0,2022-05-19 10:30:00,1.05087,2,12.7,MEDIUM
2022-05-19 11:45:00,BULLISH,1.05169,1.05129,1.05392,1.05249,WIN,5.58,2022-05-19 12:30:00,1.05392,3,4.0,MEDIUM
2022-05-19 22:15:00,BEARISH,1.05844,1.05871,1.0578,1.0579,WIN,2.37,2022-05-20 00:15:00,1.0578,8,2.7,MEDIUM
2022-05-20 01:30:00,BEARISH,1.05793,1.05814,1.05683,1.05751,WIN,5.24,2022-05-20 02:00:00,1.05683,2,2.1,MEDIUM
2022-05-20 07:15:00,BULLISH,1.05669,1.0565,1.05934,1.05707,LOSS,-1.0,2022-05-20 08:00:00,1.0565,3,1.9,MEDIUM
2022-05-20 10:15:00,BEARISH,1.05923,1.05991,1.05545,1.05787,WIN,5.56,2022-05-20 14:00:00,1.05545,15,6.8,LOW
2022-05-20 16:00:00,BULLISH,1.05549,1.05392,1.0599,1.05863,LOSS,-1.0,2022-05-20 18:00:00,1.05392,8,15.7,MEDIUM
2022-05-23 13:30:00,BULLISH,1.06488,1.06442,1.06874,1.0658,WIN,8.39,2022-05-23 15:15:00,1.06874,7,4.6,MEDIUM
2022-05-23 17:00:00,BEARISH,1.06755,1.0681,1.06443,1.06645,LOSS,-1.0,2022-05-23 17:30:00,1.0681,2,5.5,MEDIUM
2022-05-23 20:45:00,BEARISH,1.0691,1.06936,1.06443,1.06858,LOSS,-1.0,2022-05-23 22:00:00,1.06936,5,2.6,MEDIUM
2022-05-24 08:45:00,BEARISH,1.07165,1.07178,1.0684,1.07139,LOSS,-1.0,2022-05-24 09:15:00,1.07178,2,1.3,LOW
2022-05-24 22:30:00,BULLISH,1.07341,1.0732,1.07385,1.07383,WIN,2.1,2022-05-24 22:45:00,1.07385,1,2.1,MEDIUM
2022-05-25 13:30:00,BEARISH,1.06687,1.06723,1.06421,1.06615,LOSS,-1.0,2022-05-25 14:15:00,1.06723,3,3.6,MEDIUM
2022-05-26 02:30:00,BEARISH,1.06994,1.07021,1.06851,1.0694,LOSS,-1.0,2022-05-26 03:45:00,1.07021,5,2.7,MEDIUM
2022-05-26 08:45:00,BEARISH,1.06839,1.06865,1.06624,1.06787,LOSS,-1.0,2022-05-26 09:30:00,1.06865,3,2.6,MEDIUM
2022-05-26 21:30:00,BEARISH,1.0729,1.0731,1.07019,1.0725,LOSS,-1.0,2022-05-26 22:00:00,1.0731,2,2.0,MEDIUM
2022-05-27 18:45:00,BEARISH,1.07304,1.07242,1.07011,1.0718,LOSS,-1.0,2022-05-27 19:00:00,1.07242,1,6.2,MEDIUM
2022-05-30 04:30:00,BEARISH,1.07589,1.07463,1.07267,1.07337,LOSS,-1.0,2022-05-30 04:45:00,1.07463,1,12.6,MEDIUM
2022-05-30 07:45:00,BULLISH,1.07459,1.07403,1.07699,1.07571,LOSS,-1.0,2022-05-30 08:15:00,1.07403,2,5.6,MEDIUM
2022-05-31 02:45:00,BULLISH,1.07488,1.07419,1.07825,1.07626,LOSS,-1.0,2022-05-31 06:15:00,1.07419,14,6.9,MEDIUM
2022-05-31 03:30:00,BULLISH,1.07482,1.07442,1.07825,1.07562,LOSS,-1.0,2022-05-31 04:45:00,1.07442,5,4.0,MEDIUM
2022-05-31 05:45:00,BEARISH,1.07491,1.07552,1.07342,1.07369,WIN,2.44,2022-05-31 06:45:00,1.07342,4,6.1,MEDIUM
2022-05-31 06:00:00,BEARISH,1.07492,1.07552,1.07342,1.07372,WIN,2.5,2022-05-31 06:45:00,1.07342,3,6.0,MEDIUM
2022-05-31 22:00:00,BULLISH,1.07345,1.0731,1.07466,1.07415,LOSS,-1.0,2022-06-01 00:00:00,1.0731,8,3.5,MEDIUM
2022-05-31 23:15:00,BULLISH,1.07357,1.07322,1.07466,1.07427,LOSS,-1.0,2022-06-01 00:00:00,1.07322,3,3.5,MEDIUM
2022-06-01 06:30:00,BULLISH,1.07105,1.07094,1.0738,1.07127,WIN,25.0,2022-06-01 08:00:00,1.0738,6,1.1,MEDIUM
2022-06-01 07:45:00,BULLISH,1.07172,1.07111,1.07466,1.07294,LOSS,-1.0,2022-06-01 11:15:00,1.07111,14,6.1,MEDIUM
2022-06-01 09:15:00,BEARISH,1.07232,1.07264,1.07051,1.07168,LOSS,-1.0,2022-06-01 09:45:00,1.07264,2,3.2,MEDIUM
2022-06-01 18:15:00,BULLISH,1.06465,1.06447,1.06915,1.06501,LOSS,-1.0,2022-06-01 21:00:00,1.06447,11,1.8,MEDIUM
2022-06-01 22:30:00,BULLISH,1.06505,1.06479,1.06604,1.06557,LOSS,-1.0,2022-06-02 00:00:00,1.06479,6,2.6,MEDIUM
2022-06-02 04:15:00,BEARISH,1.06543,1.06565,1.06447,1.06499,LOSS,-1.0,2022-06-02 04:45:00,1.06565,2,2.2,MEDIUM
2022-06-03 05:00:00,BULLISH,1.07501,1.07449,1.07643,1.07605,LOSS,-1.0,2022-06-03 07:15:00,1.07449,9,5.2,LOW
2022-06-03 07:15:00,BULLISH,1.07461,1.07447,1.07583,1.07489,WIN,8.71,2022-06-03 07:30:00,1.07583,1,1.4,MEDIUM
2022-06-06 02:30:00,BEARISH,1.0722,1.07257,1.07099,1.07146,LOSS,-1.0,2022-06-06 03:45:00,1.07257,5,3.7,MEDIUM
2022-06-06 23:00:00,BEARISH,1.06936,1.06952,1.0685,1.06904,WIN,5.38,2022-06-06 23:15:00,1.0685,1,1.6,LOW
2022-06-07 09:30:00,BEARISH,1.06863,1.06916,1.06651,1.06757,WIN,4.0,2022-06-07 11:00:00,1.06651,6,5.3,MEDIUM
2022-06-07 16:30:00,BEARISH,1.06981,1.07083,1.06519,1.06777,LOSS,-1.0,2022-06-07 18:30:00,1.07083,8,10.2,MEDIUM
2022-06-07 22:45:00,BULLISH,1.07046,1.07023,1.07142,1.07092,LOSS,-1.0,2022-06-07 23:15:00,1.07023,2,2.3,LOW
2022-06-09 06:15:00,BULLISH,1.07157,1.07088,1.07337,1.07295,LOSS,-1.0,2022-06-09 07:45:00,1.07088,6,6.9,MEDIUM
2022-06-09 06:30:00,BULLISH,1.07145,1.07088,1.07337,1.07259,LOSS,-1.0,2022-06-09 07:45:00,1.07088,5,5.7,MEDIUM
2022-06-09 06:45:00,BULLISH,1.07165,1.07092,1.07337,1.07311,LOSS,-1.0,2022-06-09 07:45:00,1.07092,4,7.3,MEDIUM
2022-06-09 10:15:00,BEARISH,1.07186,1.07244,1.06938,1.0707,LOSS,-1.0,2022-06-09 11:30:00,1.07244,5,5.8,MEDIUM
2022-06-09 10:45:00,BEARISH,1.0723,1.07244,1.06938,1.07202,LOSS,-1.0,2022-06-09 11:30:00,1.07244,3,1.4,MEDIUM
2022-06-10 00:30:00,BULLISH,1.06184,1.06112,1.07738,1.06328,LOSS,-1.0,2022-06-10 08:15:00,1.06112,31,7.2,MEDIUM
2022-06-10 03:45:00,BULLISH,1.06347,1.06233,1.07738,1.06575,LOSS,-1.0,2022-06-10 06:15:00,1.06233,10,11.4,MEDIUM
2022-06-10 05:45:00,BEARISH,1.06387,1.06423,1.0611,1.06315,WIN,7.69,2022-06-10 08:15:00,1.0611,10,3.6,MEDIUM
2022-06-10 19:15:00,BEARISH,1.05217,1.05267,1.05057,1.05117,WIN,3.2,2022-06-13 00:00:00,1.05057,7,5.0,MEDIUM
2022-06-13 04:30:00,BULLISH,1.04874,1.0481,1.05266,1.05002,LOSS,-1.0,2022-06-13 06:00:00,1.0481,6,6.4,MEDIUM
2022-06-13 12:15:00,BEARISH,1.04703,1.04743,1.0445,1.04623,WIN,6.32,2022-06-13 13:30:00,1.0445,5,4.0,MEDIUM
2022-06-13 17:00:00,BULLISH,1.04351,1.04338,1.04676,1.04377,LOSS,-1.0,2022-06-13 18:15:00,1.04338,5,1.3,MEDIUM
2022-06-14 10:15:00,BULLISH,1.04265,1.04252,1.0459,1.04291,WIN,25.0,2022-06-14 12:30:00,1.0459,9,1.3,MEDIUM
2022-06-14 17:15:00,BEARISH,1.04334,1.04434,1.04067,1.04134,WIN,2.67,2022-06-14 19:00:00,1.04067,7,10.0,MEDIUM
2022-06-15 04:00:00,BEARISH,1.04337,1.04457,1.03997,1.04097,LOSS,-1.0,2022-06-15 05:30:00,1.04457,6,12.0,MEDIUM
2022-06-15 22:15:00,BEARISH,1.04472,1.04535,1.0359,1.04346,LOSS,-1.0,2022-06-15 23:30:00,1.04535,5,6.3,MEDIUM
2022-06-16 09:45:00,BEARISH,1.04088,1.04218,1.03808,1.03828,LOSS,-1.0,2022-06-16 11:15:00,1.04218,6,13.0,MEDIUM
2022-06-16 13:00:00,BEARISH,1.04383,1.04633,1.03834,1.03883,LOSS,-1.0,2022-06-16 13:30:00,1.04633,2,25.0,MEDIUM
2022-06-16 22:00:00,BEARISH,1.05548,1.05606,1.04098,1.05432,LOSS,-1.0,2022-06-21 07:45:00,1.05606,219,5.8,MEDIUM
2022-06-17 04:15:00,BEARISH,1.05267,1.05301,1.04417,1.05199,LOSS,-1.0,2022-06-17 07:30:00,1.05301,13,3.4,MEDIUM
2022-06-17 08:30:00,BULLISH,1.05118,1.04998,1.0552,1.05358,LOSS,-1.0,2022-06-17 11:45:00,1.04998,13,12.0,MEDIUM
2022-06-17 13:30:00,BULLISH,1.04894,1.04738,1.05357,1.05206,LOSS,-1.0,2022-06-17 14:00:00,1.04738,2,15.6,LOW
2022-06-20 07:45:00,BULLISH,1.05174,1.051,1.05427,1.05322,WIN,3.42,2022-06-20 09:00:00,1.05427,5,7.4,MEDIUM
2022-06-21 10:30:00,BEARISH,1.05659,1.05671,1.05359,1.05635,WIN,25.0,2022-06-21 16:00:00,1.05359,22,1.2,MEDIUM
2022-06-22 11:45:00,BULLISH,1.05145,1.05099,1.05289,1.05237,WIN,3.13,2022-06-22 12:45:00,1.05289,4,4.6,MEDIUM
2022-06-22 19:00:00,BULLISH,1.05693,1.05649,1.05843,1.05781,LOSS,-1.0,2022-06-22 20:00:00,1.05649,4,4.4,LOW
2022-06-22 20:00:00,BULLISH,1.05641,1.0563,1.05843,1.05663,LOSS,-1.0,2022-06-22 23:15:00,1.0563,13,1.1,LOW
2022-06-23 05:45:00,BEARISH,1.05703,1.05732,1.05557,1.05645,LOSS,-1.0,2022-06-23 06:45:00,1.05732,4,2.9,MEDIUM
2022-06-23 11:45:00,BEARISH,1.05072,1.05153,1.04826,1.0491,LOSS,-1.0,2022-06-23 12:30:00,1.05153,3,8.1,MEDIUM
2022-06-23 15:00:00,BEARISH,1.0527,1.05419,1.04902,1.04972,LOSS,-1.0,2022-06-24 04:45:00,1.05419,55,14.9,MEDIUM
2022-06-23 15:45:00,BULLISH,1.05113,1.05132,1.0554,1.05151,LOSS,-1.0,2022-06-23 16:00:00,1.05132,1,1.9,MEDIUM
2022-06-24 14:30:00,BEARISH,1.05658,1.05713,1.05141,1.05548,LOSS,-1.0,2022-06-27 00:00:00,1.05713,26,5.5,LOW
2022-06-27 07:45:00,BEARISH,1.05902,1.05842,1.05502,1.05782,LOSS,-1.0,2022-06-27 08:00:00,1.05842,1,6.0,LOW
2022-06-27 17:00:00,BULLISH,1.05987,1.05933,1.0615,1.06095,LOSS,-1.0,2022-06-27 17:15:00,1.05933,1,5.4,MEDIUM
2022-06-27 17:15:00,BULLISH,1.05831,1.05821,1.06081,1.05851,LOSS,-1.0,2022-06-27 18:45:00,1.05821,6,1.0,MEDIUM
2022-06-28 00:15:00,BEARISH,1.05836,1.05854,1.05762,1.058,WIN,4.11,2022-06-28 00:45:00,1.05762,2,1.8,MEDIUM
2022-06-28 03:45:00,BEARISH,1.05808,1.05847,1.05713,1.0573,WIN,2.44,2022-06-28 05:45:00,1.05713,8,3.9,MEDIUM
2022-06-28 08:00:00,BULLISH,1.05775,1.05741,1.06061,1.05843,LOSS,-1.0,2022-06-28 11:30:00,1.05741,14,3.4,MEDIUM
2022-06-28 08:15:00,BULLISH,1.05786,1.05741,1.06061,1.05876,LOSS,-1.0,2022-06-28 11:30:00,1.05741,13,4.5,MEDIUM
2022-06-28 09:45:00,BULLISH,1.05855,1.0581,1.06061,1.05945,LOSS,-1.0,2022-06-28 10:45:00,1.0581,4,4.5,MEDIUM
2022-06-28 13:00:00,BULLISH,1.05284,1.05229,1.06061,1.05394,LOSS,-1.0,2022-06-28 14:00:00,1.05229,4,5.5,MEDIUM
2022-06-28 15:00:00,BULLISH,1.05213,1.05031,1.06061,1.05577,LOSS,-1.0,2022-06-29 04:45:00,1.05031,55,18.2,MEDIUM
2022-06-28 18:15:00,BEARISH,1.05299,1.05344,1.05166,1.05209,WIN,2.96,2022-06-28 21:00:00,1.05166,11,4.5,MEDIUM
2022-06-28 19:45:00,BULLISH,1.05262,1.05195,1.05413,1.05396,LOSS,-1.0,2022-06-28 20:15:00,1.05195,2,6.7,MEDIUM
2022-06-28 23:30:00,BULLISH,1.0522,1.05203,1.05413,1.05254,LOSS,-1.0,2022-06-29 00:45:00,1.05203,5,1.7,MEDIUM
2022-06-29 01:00:00,BULLISH,1.05238,1.05169,1.05413,1.05376,LOSS,-1.0,2022-06-29 04:30:00,1.05169,14,6.9,LOW
2022-06-29 03:30:00,BEARISH,1.05299,1.05355,1.0517,1.05187,WIN,2.3,2022-06-29 04:30:00,1.0517,4,5.6,MEDIUM
2022-06-29 12:00:00,BEARISH,1.0526,1.05272,1.0496,1.05236,LOSS,-1.0,2022-06-29 12:45:00,1.05272,3,1.2,MEDIUM
2022-06-29 19:45:00,BULLISH,1.04414,1.04394,1.04914,1.04454,LOSS,-1.0,2022-06-29 20:45:00,1.04394,4,2.0,LOW
2022-06-30 13:45:00,BULLISH,1.04106,1.0409,1.04506,1.04138,WIN,25.0,2022-06-30 14:45:00,1.04506,4,1.6,MEDIUM
2022-07-01 06:45:00,BEARISH,1.04623,1.04643,1.04471,1.04583,WIN,7.6,2022-07-01 07:00:00,1.04471,1,2.0,MEDIUM
2022-07-04 05:45:00,BULLISH,1.04326,1.04276,1.04442,1.04426,LOSS,-1.0,2022-07-04 06:30:00,1.04276,3,5.0,MEDIUM
2022-07-04 19:15:00,BULLISH,1.04222,1.04209,1.04547,1.04248,LOSS,-1.0,2022-07-04 20:45:00,1.04209,6,1.3,LOW
2022-07-05 01:15:00,BULLISH,1.04272,1.04229,1.04364,1.04358,WIN,2.14,2022-07-05 01:30:00,1.04364,1,4.3,LOW
2022-07-05 17:00:00,BULLISH,1.02467,1.02379,1.04485,1.02643,LOSS,-1.0,2022-07-06 08:45:00,1.02379,63,8.8,MEDIUM
2022-07-05 19:15:00,BULLISH,1.02593,1.02559,1.03443,1.02661,LOSS,-1.0,2022-07-05 23:45:00,1.02559,18,3.4,MEDIUM
2022-07-06 17:00:00,BEARISH,1.01737,1.0178,1.01614,1.01651,LOSS,-1.0,2022-07-06 17:15:00,1.0178,1,4.3,MEDIUM
2022-07-06 17:30:00,BEARISH,1.01836,1.01893,1.01614,1.01722,LOSS,-1.0,2022-07-06 17:45:00,1.01893,1,5.7,MEDIUM
2022-07-06 22:00:00,BEARISH,1.0183,1.0188,1.01614,1.0173,LOSS,-1.0,2022-07-07 00:45:00,1.0188,11,5.0,MEDIUM
