datetime,index,direction,entry,sl,erl,risk_pips,rr_to_erl,rr_achieved,win,ofl_probability,it_high,it_low,equilibrium,fvg_high,fvg_low
2022-04-18 06:45:00,106,1,1.30219,1.30162,1.30674,5.699999999999594,7.98245614035154,-1.0,0,2,1.30289,1.30222,1.302555,1.30234,1.30219
2022-04-18 12:30:00,129,0,1.30427,1.30526,1.30061,9.900000000000464,3.69696969696952,3.69696969696952,1,2,1.30406,1.30301,1.303535,1.30427,1.30393
2022-04-18 12:30:00,129,0,1.30427,1.30546,1.30061,11.900000000000244,3.0756302521007743,3.0756302521007743,1,2,1.30406,1.30301,1.303535,1.30427,1.30393
2022-04-19 10:45:00,218,0,1.30303,1.30425,1.29876,12.199999999999989,3.5,3.5,1,2,1.30374,1.30142,1.3025799999999998,1.30303,1.30285
2022-04-19 10:45:00,218,0,1.30303,1.3039399999999999,1.29876,9.099999999999664,4.692307692307861,4.692307692307861,1,2,1.30374,1.30142,1.3025799999999998,1.30303,1.30285
2022-04-19 12:45:00,226,1,1.29984,1.29856,1.30405,12.800000000001699,3.2890624999994262,-1.0,0,2,1.30243,1.30051,1.3014700000000001,1.30021,1.29984
2022-04-19 12:45:00,226,1,1.29984,1.29864,1.30405,12.000000000000899,3.5083333333329243,-1.0,0,2,1.30243,1.30051,1.3014700000000001,1.30021,1.29984
2022-04-19 14:30:00,233,1,1.29906,1.29784,1.30405,12.199999999999989,4.0901639344260925,4.0901639344260925,1,2,1.30077,1.29804,1.2994050000000001,1.29917,1.29906
2022-04-20 10:00:00,311,0,1.30454,1.30526,1.2989,7.200000000000539,7.833333333332871,-1.0,0,2,1.30414,1.29961,1.301875,1.30454,1.30434
2022-04-20 10:00:00,311,0,1.30454,1.30546,1.2989,9.200000000000319,6.13043478260858,-1.0,0,2,1.30414,1.29961,1.301875,1.30454,1.30434
2022-04-20 15:15:00,332,0,1.30507,1.30673,1.2989,16.599999999999948,3.716867469879535,-1.0,0,2,1.30497,1.30342,1.304195,1.30507,1.30461
